time_stamp,humidity,temperature,pm2.5_atm,pm10.0_atm,sensor_id
1701846000,29.0,78.0,5.365,5.55,23647
1701824400,29.267,78.733,45.186,53.733,23647
1701885600,28.334,77.0,2.431,2.554,23647
1701896400,28.0,76.9,1.228,1.352,23647
1700892000,28.767,77.0,0.614,0.68,23647
1700938800,29.666,77.0,1.122,1.215,23647
1700884800,29.233,77.0,1.373,1.458,23647
1700928000,30.233,76.9,1.538,1.702,23647
1700874000,31.534,78.0,4.473,4.718,23647
1700920800,28.566,76.0,1.042,1.209,23647
1700899200,28.0,77.0,0.589,0.641,23647
1700881200,29.6,76.966,1.98,2.123,23647
1700953200,29.834,76.4,5.239,5.655,23647
1700949600,30.0,76.933,4.404,4.793,23647
1700895600,28.166,77.0,0.554,0.577,23647
1700917200,27.767,76.0,1.339,1.452,23647
1700942400,30.334,77.0,0.939,1.096,23647
1700924400,29.867,76.0,1.494,1.671,23647
1700877600,30.267,77.966,3.003,3.143,23647
1700931600,29.9,77.0,1.497,1.629,23647
1700888400,29.0,77.0,0.906,0.977,23647
1700902800,27.7,76.934,0.607,0.656,23647
1700870400,33.466,78.0,8.138,8.579,23647
1700906400,27.0,76.566,0.796,0.849,23647
1700935200,29.9,76.966,1.337,1.451,23647
1700913600,27.034,76.0,1.363,1.44,23647
1700910000,27.0,76.0,1.037,1.083,23647
1700946000,30.566,77.0,1.529,1.641,23647
1700564400,29.034,78.0,0.963,1.094,23647
1700568000,27.433,77.633,3.05,3.244,23647
1700589600,30.966,77.966,0.672,0.87,23647
1700596800,32.067,77.8,0.209,0.355,23647
1700553600,29.0,78.0,2.326,2.428,23647
1700600400,33.067,77.934,0.344,0.494,23647
1700578800,30.0,76.966,1.358,1.662,23647
1700571600,27.3,77.0,1.679,1.955,23647
1700607600,35.567,78.934,6.939,7.597,23647
1700586000,30.0,77.066,0.988,1.18,23647
1700560800,29.0,78.0,1.402,1.46,23647
1700604000,33.2,78.0,8.527,9.505,23647
1700557200,29.0,78.0,1.983,2.094,23647
1700550000,29.0,78.0,2.365,2.474,23647
1700593200,31.767,77.534,0.325,0.442,23647
1700542800,29.0,78.0,2.801,2.981,23647
1700575200,29.034,77.0,1.343,1.585,23647
1700582400,30.0,77.0,1.241,1.509,23647
1700546400,29.0,78.0,2.638,2.807,23647
1700665200,35.6,79.0,2.996,3.232,23647
1700647200,35.0,78.966,0.356,0.416,23647
1700658000,35.0,79.0,1.933,2.226,23647
1700668800,35.7,79.8,54.487,63.468,23647
1700643600,35.0,79.0,0.196,0.242,23647
1700683200,34.833,80.733,25.165,26.802,23647
1700632800,35.0,79.0,0.154,0.206,23647
1700679600,34.867,81.0,37.459,43.764,23647
1700690400,33.0,80.0,6.198,6.641,23647
1700629200,35.0,79.0,0.565,0.703,23647
1700694000,33.067,79.833,14.376,15.115,23647
1700625600,35.567,78.966,0.873,1.043,23647
1700672400,35.1,80.934,76.443,88.291,23647
1700622000,35.567,79.0,1.023,1.209,23647
1700650800,34.534,79.0,1.675,1.863,23647
1700636400,35.0,79.0,0.059,0.107,23647
1700661600,35.1,79.0,1.111,1.25,23647
1700640000,35.0,79.0,0.225,0.269,23647
1700654400,34.8,79.0,1.227,1.369,23647
1700618400,36.1,78.966,2.334,2.652,23647
1700611200,37.0,79.0,5.163,5.695,23647
1700614800,36.667,79.0,3.445,3.809,23647
1700686800,34.133,80.0,12.944,13.753,23647
1700676000,35.2,80.934,47.619,55.794,23647
1701115200,29.4,77.0,1.369,1.49,23647
1701075600,31.0,77.0,1.551,1.68,23647
1701046800,36.067,78.0,7.484,7.754,23647
1701108000,30.066,76.966,0.805,0.892,23647
1701057600,31.434,76.934,2.428,2.567,23647
1701072000,31.0,76.966,1.692,1.814,23647
1701079200,31.0,77.0,1.589,1.728,23647
1701086400,31.334,77.0,2.059,2.181,23647
1701126000,27.166,76.0,2.066,2.152,23647
1701068400,31.0,77.0,1.661,1.768,23647
1701061200,31.0,77.0,1.901,2.054,23647
1701104400,30.666,77.0,0.475,0.563,23647
1701093600,31.0,77.0,0.753,0.865,23647
1701118800,29.0,77.0,1.519,1.604,23647
1701100800,30.867,77.0,0.288,0.359,23647
1701082800,31.0,77.0,1.748,1.841,23647
1701097200,30.934,77.0,0.342,0.417,23647
1701054000,32.233,77.0,3.676,3.888,23647
1701122400,28.1,76.334,1.842,1.956,23647
1701111600,29.833,77.0,1.115,1.194,23647
1701090000,31.3,77.0,2.434,2.705,23647
1701043200,35.133,77.3,13.368,14.145,23647
1701050400,34.466,77.367,5.078,5.291,23647
1701064800,31.0,77.0,1.567,1.69,23647
1701604800,32.0,78.7,0.356,0.396,23647
1701626400,33.834,79.0,3.463,3.907,23647
1701633600,34.966,79.1,37.82,39.594,23647
1701640800,34.133,80.0,47.527,57.29,23647
1701597600,32.0,78.0,1.052,1.13,23647
1701590400,32.0,78.0,1.996,2.064,23647
1701615600,33.0,79.0,0.242,0.321,23647
1701637200,34.9,80.0,97.507,102.4,23647
1701608400,32.3,78.867,0.186,0.247,23647
1701586800,32.334,78.0,3.439,3.561,23647
1701561600,32.733,78.0,8.33,8.627,23647
1701622800,33.0,79.0,0.718,0.835,23647
1701568800,33.0,78.0,8.305,8.674,23647
1701565200,33.0,77.966,8.122,8.389,23647
1701630000,34.367,79.0,12.563,13.572,23647
1701644400,34.0,80.0,36.118,41.553,23647
1701594000,32.0,77.9,1.317,1.381,23647
1701579600,32.966,78.0,6.737,7.045,23647
1701583200,33.0,78.0,5.383,5.631,23647
1701619200,33.0,79.0,0.451,0.531,23647
1701572400,32.334,77.966,9.864,10.29,23647
1701576000,32.0,78.0,8.876,9.245,23647
1701612000,32.8,78.867,0.216,0.292,23647
1701601200,32.0,78.133,0.662,0.702,23647
1701554400,32.0,78.0,7.1,7.383,23647
1701482400,31.0,77.0,6.186,6.389,23647
1701514800,31.0,77.0,5.89,6.079,23647
1701536400,32.0,77.867,7.885,8.254,23647
1701529200,31.566,77.0,5.776,6.024,23647
1701540000,32.0,78.0,13.724,14.088,23647
1701478800,31.034,77.0,9.729,10.082,23647
1701558000,32.034,78.0,7.84,8.071,23647
1701543600,32.633,77.966,11.955,12.404,23647
1701532800,32.0,77.0,6.171,6.393,23647
1701525600,31.034,77.0,6.41,6.797,23647
1701550800,32.733,77.966,8.04,8.341,23647
1701486000,31.7,77.0,5.008,5.16,23647
1701493200,31.8,77.0,4.71,4.886,23647
1701496800,31.0,76.966,4.745,4.945,23647
1701489600,32.0,76.966,4.783,4.957,23647
1701547200,33.0,78.0,8.928,9.194,23647
1701511200,31.0,77.0,6.107,6.334,23647
1701475200,31.0,77.0,6.694,6.9,23647
1701504000,31.0,77.0,5.519,5.739,23647
1701507600,31.0,76.966,5.729,5.956,23647
1701522000,31.1,77.0,7.25,7.61,23647
1701500400,31.0,77.0,5.261,5.391,23647
1701518400,31.0,77.0,6.043,6.322,23647
1701151200,27.5,76.0,1.606,1.649,23647
1701194400,26.5,75.0,1.17,1.25,23647
1701176400,27.166,75.633,1.033,1.131,23647
1701190800,26.934,75.0,1.338,1.409,23647
1701147600,28.0,76.0,1.735,1.795,23647
1701136800,27.334,76.0,2.446,2.516,23647
1701180000,27.0,75.0,0.988,1.065,23647
1701172800,27.367,75.367,0.984,1.071,23647
1701158400,27.0,76.0,0.978,1.03,23647
1701154800,27.066,76.0,1.248,1.346,23647
1701133200,25.8,76.0,2.89,3.056,23647
1701162000,27.0,76.0,0.83,0.868,23647
1701169200,27.0,75.767,0.94,1.027,23647
1701144000,28.767,76.0,1.903,2.011,23647
1701165600,27.0,75.966,0.797,0.833,23647
1701183600,27.0,75.0,1.049,1.171,23647
1701129600,27.1,76.0,2.536,2.679,23647
1701201600,25.834,74.966,0.997,1.062,23647
1701205200,25.3,74.966,0.983,1.056,23647
1701198000,26.066,75.0,0.782,0.839,23647
1701208800,25.0,74.8,1.377,1.45,23647
1701212400,24.966,74.0,4.184,4.383,23647
1701140400,28.633,76.0,2.053,2.13,23647
1701187200,27.0,75.0,1.172,1.245,23647
1702090800,31.0,77.0,5.947,6.258,23647
1702083600,31.4,78.0,5.087,5.53,23647
1702094400,31.0,77.0,6.25,6.534,23647
1702080000,31.334,77.966,4.37,4.778,23647
1702087200,31.0,77.133,5.514,5.921,23647
1701698400,32.0,79.0,2.793,3.069,23647
1701702000,31.566,79.0,2.621,2.791,23647
1701705600,31.0,79.0,2.071,2.238,23647
1701648000,34.0,80.0,24.819,25.72,23647
1701662400,34.0,79.0,7.436,7.764,23647
1701680400,32.0,79.0,1.533,1.625,23647
1701691200,31.867,79.0,2.321,2.441,23647
1701655200,34.0,79.233,11.628,12.181,23647
1701727200,30.0,79.0,1.87,1.981,23647
1701684000,32.0,78.966,1.687,1.772,23647
1701712800,31.0,79.0,1.644,1.772,23647
1701709200,31.0,79.0,1.654,1.793,23647
1701720000,30.966,78.966,1.434,1.589,23647
1701666000,33.733,79.0,3.874,4.114,23647
1701673200,32.666,79.0,1.804,1.862,23647
1701651600,34.367,79.966,16.717,17.388,23647
1701694800,32.0,79.0,2.673,2.932,23647
1701669600,33.0,79.0,2.429,2.551,23647
1701687600,31.733,79.0,1.853,1.949,23647
1701658800,34.0,79.0,8.813,9.28,23647
1701730800,30.0,79.0,2.625,2.909,23647
1701676800,32.0,79.0,1.571,1.669,23647
1701716400,31.0,79.0,1.626,1.746,23647
1701723600,30.2,78.966,1.69,1.843,23647
1701579600,100.0,59.834,29.166,33.412,23285
1701640800,100.0,62.067,23.358,25.9035,23285
1701633600,100.0,61.966,25.423,28.307,23285
1701583200,100.0,58.733,21.78,23.979,23285
1701630000,100.0,62.0,22.7,24.927,23285
1701601200,100.0,58.0,6.3215,6.7925,23285
1701637200,100.0,61.933,25.292,28.099,23285
1701604800,100.0,58.234,4.8865,5.2095,23285
1701565200,100.0,61.0,37.63,46.301,23285
1701619200,100.0,60.3,11.632,12.602,23285
1701594000,100.0,58.0,10.852,11.5045,23285
1701597600,100.0,58.0,10.1915,10.7465,23285
1701586800,100.0,58.0,12.433,13.2075,23285
1701568800,100.0,60.334,39.7195,50.3805,23285
1701590400,100.0,58.0,11.0595,11.787,23285
1701622800,100.0,60.966,14.462,15.7315,23285
1701608400,100.0,58.966,4.877000000000001,5.2055,23285
1701572400,100.0,60.3,39.162000000000006,49.7725,23285
1701644400,100.0,62.767,26.7825,29.9805,23285
1701561600,100.0,60.966,41.0985,50.5695,23285
1701615600,100.0,59.933,10.3175,10.9675,23285
1701612000,100.0,59.834,8.032499999999999,8.6085,23285
1701576000,100.0,60.166,32.088,38.708,23285
1701626400,100.0,61.2,18.5135,20.2615,23285
1702026000,87.733,46.0,19.361,21.4695,23285
1702011600,59.934,49.033,17.1875,19.0345,23285
1702036800,91.566,45.1,24.5605,27.171,23285
1701993600,50.5,52.1,10.386,11.215,23285
1702047600,67.267,51.267,23.9535,25.918,23285
1702033200,91.9,45.5,21.326,23.465,23285
1702029600,91.667,45.966,20.605,22.712,23285
1702008000,54.8,50.4,18.167,20.929,23285
1702004400,51.5,51.9,10.404,11.227,23285
1702022400,79.0,46.133,18.293,20.187,23285
1702044000,74.6,48.8,25.842,28.1895,23285
1702051200,56.6,54.4,21.1105,22.7325,23285
1702069200,41.233,61.767,7.330999999999999,7.9565,23285
1702018800,70.3,46.966,16.977,18.8045,23285
1702076400,53.834,57.2,11.4945,12.3195,23285
1702072800,45.166,59.7,9.709,10.5755,23285
1702054800,49.4,56.933,11.906,12.693,23285
1701997200,50.633,52.133,9.3965,10.2425,23285
1702062000,40.033,62.567,7.3475,7.842,23285
1702015200,65.166,47.767,17.0325,18.9365,23285
1702040400,85.633,46.5,25.535,28.084,23285
1702058400,43.234,60.0,8.883,9.485,23285
1702000800,51.233,52.0,10.3975,11.227,23285
1702065600,40.534,62.966,7.9285,8.572,23285
1701090000,100.0,49.334,11.7475,12.9585,23285
1701093600,86.567,51.3,3.462,3.725,23285
1701108000,42.8,50.6,6.3775,6.816,23285
1701064800,100.0,48.433,8.437999999999999,9.3295,23285
1701075600,100.0,49.0,9.0515,10.109,23285
1701068400,100.0,49.0,8.968,9.943,23285
1701054000,100.0,49.233,17.9195,20.146,23285
1701079200,100.0,49.0,9.1605,10.2925,23285
1701082800,100.0,48.166,9.196,10.1905,23285
1701072000,100.0,49.0,8.8295,9.771,23285
1701043200,100.0,52.1,27.1045,30.1175,23285
1701057600,100.0,49.0,11.413,12.6885,23285
1701126000,44.6,44.166,8.3575,9.1255,23285
1701104400,46.633,51.767,4.6775,5.08,23285
1701118800,43.733,48.834,8.013,8.530000000000001,23285
1701100800,49.6,52.267,3.491,3.714,23285
1701122400,44.867,46.133,8.6125,9.207999999999998,23285
1701097200,62.267,52.133,3.0975,3.3070000000000004,23285
1701115200,42.966,50.8,7.5685,8.0685,23285
1701050400,100.0,51.033,26.5215,30.1515,23285
1701111600,43.2,51.1,7.463,7.878,23285
1701061200,100.0,49.0,10.461,11.6275,23285
1701046800,100.0,52.067,27.2305,30.315,23285
1701086400,100.0,48.133,10.8325,11.903,23285
1701662400,100.0,58.5,25.9825,29.142,23285
1701716400,45.3,59.733,7.439,7.906499999999999,23285
1701676800,53.434,55.966,4.9785,5.3995,23285
1701723600,45.433,57.733,7.9305,8.5185,23285
1701651600,100.0,61.5,28.083,31.2315,23285
1701720000,43.1,59.067,6.454,6.9485,23285
1701673200,53.166,56.0,4.8365,5.161,23285
1701687600,80.666,53.666,8.868500000000001,9.565,23285
1701655200,100.0,60.267,26.91,29.9175,23285
1701709200,45.9,59.1,7.3565,7.8075,23285
1701658800,100.0,59.1,26.9605,29.911,23285
1701705600,49.667,58.766,7.7085,8.1585,23285
1701702000,59.1,58.466,12.696,13.608,23285
1701669600,59.334,56.8,4.4015,4.7,23285
1701694800,88.9,54.567,12.229,13.203,23285
1701691200,88.033,54.0,11.304,12.1845,23285
1701680400,64.534,55.1,5.984,6.4115,23285
1701727200,45.834,56.6,8.7605,9.3125,23285
1701712800,45.267,59.834,7.0855,7.5585,23285
1701648000,100.0,62.966,30.8535,35.6015,23285
1701666000,90.733,57.834,5.6530000000000005,6.047499999999999,23285
1701684000,78.7,53.834,7.4,7.934000000000001,23285
1701698400,67.933,56.633,13.1055,14.127,23285
1701730800,47.567,56.0,10.273,10.829,23285
1700769600,40.067,62.534,8.633,9.372,23285
1700780400,47.2,58.5,26.823,30.201,23285
1700733600,61.733,51.833,0.7685,0.853,23285
1700726400,70.8,52.2,0.4575,0.594,23285
1700773200,40.133,62.0,20.518,22.2125,23285
1700762400,43.767,59.367,12.5235,15.1505,23285
1700766000,41.6,61.3,7.254,8.0795,23285
1700719200,71.8,53.0,0.478,0.5725,23285
1700744400,55.433,50.8,16.1535,19.4195,23285
1700730000,64.5,52.0,0.5175000000000001,0.628,23285
1700751600,49.733,54.1,34.532,42.965,23285
1700712000,73.333,54.833,1.8805,2.1285,23285
1700722800,70.434,53.0,0.555,0.6965,23285
1700748000,51.933,52.633,47.185,62.464,23285
1700715600,72.833,53.6,0.576,0.67,23285
1700758800,46.166,57.333,11.1335,12.684,23285
1700776800,42.0,60.567,18.9565,20.688,23285
1700701200,69.1,55.667,3.0985,3.354,23285
1700697600,67.5,56.367,9.5595,10.358,23285
1700755200,47.934,55.767,15.1705,18.9755,23285
1700737200,61.7,51.066,2.208,2.3885,23285
1700740800,58.234,50.1,4.224,4.5665,23285
1700708400,72.7,55.1,3.2305,3.56,23285
1700704800,71.367,55.4,3.3115,3.5860000000000003,23285
1702090800,83.267,52.8,21.475,23.1125,23285
1702080000,62.667,55.567,15.2375,16.3415,23285
1702087200,75.733,54.0,18.8775,20.3025,23285
1702083600,69.167,54.567,19.1485,20.509500000000003,23285
1702094400,91.966,51.666,25.3125,27.2665,23285
1701468000,100.0,54.0,36.0255,41.755,23285
1701446400,49.867,55.9,20.2845,21.9065,23285
1701392400,45.267,53.9,9.5645,10.33,23285
1701453600,68.633,56.733,24.295,25.884,23285
1701396000,48.0,53.0,9.389,10.1385,23285
1701457200,71.767,57.933,25.38,27.0325,23285
1701406800,55.8,51.233,13.3235,14.293,23285
1701435600,61.133,50.834,20.854,22.483,23285
1701460800,98.233,56.367,26.17,28.209,23285
1701471600,100.0,54.0,44.662,53.125,23285
1701399600,50.767,52.8,10.8175,11.6235,23285
1701442800,55.166,53.633,20.1005,21.6165,23285
1701403200,53.033,52.0,11.373,12.2075,23285
1701388800,43.067,54.966,8.716000000000001,9.487,23285
