time_stamp,humidity,temperature,pm2.5_atm,pm10.0_atm,sensor_id
1701648000,80.1,60.3,24.279,30.4165,145634
1701723600,44.133,53.133,8.262,9.500499999999999,145634
1701662400,75.2,57.0,28.0935,34.951,145634
1701727200,41.734,55.367,9.4305,10.326,145634
1701651600,78.066,59.334,22.601,27.681,145634
1701655200,76.834,57.933,25.322499999999998,31.54,145634
1701658800,75.334,57.867,27.0405,33.694,145634
1701730800,41.367,55.166,9.7945,10.73,145634
1701558000,66.733,58.167,43.2,56.408500000000004,145634
1701554400,65.0,59.0,37.538,49.1225,145634
1701547200,60.667,60.867,39.7665,51.8815,145634
1701550800,64.1,59.034,37.8985,49.5055,145634
1701493200,68.0,53.0,36.9275,47.048,145634
1701518400,68.6,54.666,39.566500000000005,53.408,145634
1701486000,68.4,52.367,37.3425,48.0445,145634
1701478800,66.966,52.633,39.111000000000004,50.4785,145634
1701500400,67.267,53.0,36.683,46.966,145634
1701489600,68.0,53.0,37.1385,47.595,145634
1701475200,66.9,52.0,33.8905,42.6435,145634
1701482400,67.7,52.0,38.820499999999996,49.841,145634
1701536400,59.034,62.0,38.647000000000006,49.93,145634
1701532800,61.334,60.433,34.5185,44.462,145634
1701507600,68.0,54.0,37.9095,49.015,145634
1701522000,68.867,55.033,36.1905,49.465500000000006,145634
1701504000,68.0,53.267,36.783500000000004,47.042,145634
1701511200,68.0,54.433,38.718999999999994,50.4905,145634
1701496800,67.567,53.0,35.662,45.55,145634
1701543600,58.867,62.0,42.2515,54.845,145634
1701525600,67.133,56.267,31.457500000000003,40.848,145634
1701540000,58.8,62.133,42.1755,54.9155,145634
1701529200,64.334,58.3,33.022,42.084,145634
1701514800,68.0,55.0,39.462,52.096500000000006,145634
1701896400,47.4,42.8,253.809,254.26600000000002,145634
1701903600,41.334,45.166,4.138999999999999,4.491,145634
1701835200,54.0,45.0,18.618,22.592,145634
1701820800,45.633,49.667,13.262,15.225,145634
1701831600,52.133,45.267,18.975,22.4795,145634
1701900000,43.067,45.633,3.6025,3.9335,145634
1701824400,47.5,48.233,13.866499999999998,15.654,145634
1701828000,49.267,47.066,17.468,20.314,145634
1701565200,66.867,58.966,41.196,54.045,145634
1701640800,94.267,56.433,26.613,35.132999999999996,145634
1701579600,76.767,55.034,34.025999999999996,45.5085,145634
1701568800,68.033,58.966,43.297,58.2355,145634
1701572400,70.466,58.166,39.881,54.195,145634
1701576000,75.033,55.833,35.9105,48.9255,145634
1701644400,84.0,59.767,20.7365,25.674500000000002,145634
1701561600,66.867,58.966,45.803,59.442,145634
1700586000,76.066,47.233,7.824,9.307500000000001,145634
1700564400,53.367,44.367,4.6485,5.143000000000001,145634
1700550000,51.433,41.933,11.288,12.783999999999999,145634
1700557200,54.533,42.966,9.211,10.2265,145634
1700589600,76.3,50.267,5.028499999999999,6.1975,145634
1700604000,73.7,57.5,1.1005,1.4615,145634
1700593200,75.033,52.834,2.928,3.8565,145634
1700560800,53.233,43.666,6.05,6.6555,145634
1700571600,58.867,45.233,4.426500000000001,5.2165,145634
1700575200,66.6,44.6,6.3155,7.155,145634
1700596800,74.2,54.433,2.545,3.327,145634
1700553600,54.034,42.466,10.184000000000001,11.359,145634
1700542800,46.7,43.034,14.3565,16.447,145634
1700582400,74.5,45.567,8.619,9.985,145634
1700578800,70.967,44.733,6.622,7.561999999999999,145634
1700607600,73.333,58.233,0.5345,0.7575000000000001,145634
1700568000,54.1,45.367,3.803,4.3614999999999995,145634
1700546400,48.767,41.966,11.913499999999999,13.71,145634
1700600400,73.7,55.8,2.3805,2.989,145634
1701252000,38.166,31.733,11.782,13.6685,145634
1701262800,36.8,33.067,14.8185,17.618000000000002,145634
1701248400,37.1,31.966,10.988,12.384,145634
1701298800,27.5,42.067,9.4205,11.0545,145634
1701288000,24.233,46.633,7.8935,9.247499999999999,145634
1701237600,36.0,32.5,8.6355,9.681999999999999,145634
1701259200,38.067,31.934,13.8925,15.940000000000001,145634
1701244800,36.9,32.0,10.14,11.379999999999999,145634
1701241200,36.5,32.1,9.626000000000001,10.891,145634
1701291600,25.733,43.966,8.043,9.1415,145634
1701284400,24.0,47.667,8.7925,9.8215,145634
1701295200,26.0,43.334,7.863999999999999,8.8385,145634
1701219600,32.034,34.333,7.651,8.650500000000001,145634
1701255600,38.933,31.7,13.2775,15.1755,145634
1701223200,32.967,33.9,7.9535,8.9735,145634
1701226800,33.933,33.534,7.5555,8.765,145634
1701266400,34.167,36.6,13.875499999999999,16.496,145634
1701216000,31.066,35.1,7.018000000000001,7.8875,145634
1701230400,34.867,33.267,8.125499999999999,9.373000000000001,145634
1701280800,24.367,47.3,7.556,8.4455,145634
1701270000,30.0,41.0,11.6245,13.574000000000002,145634
1701234000,35.834,33.0,8.4375,9.506499999999999,145634
1701273600,27.667,43.367,12.4225,14.1835,145634
1701277200,26.1,45.9,8.9185,10.265,145634
1702090800,54.1,50.367,21.4145,25.1315,145634
1702094400,55.8,49.933,23.512,28.1265,145634
1702080000,47.834,53.633,14.279499999999999,16.311500000000002,145634
1702083600,51.433,51.933,17.7285,20.802,145634
1702087200,51.234,52.3,18.15,22.054499999999997,145634
1701072000,64.133,47.0,11.0495,12.6025,145634
1701075600,63.567,46.966,10.715499999999999,12.3135,145634
1701079200,61.267,46.966,9.9185,11.4625,145634
1701118800,35.7,48.867,8.033,8.473,145634
1701057600,66.966,47.233,14.972,17.719,145634
1701126000,38.0,43.5,8.063500000000001,8.544,145634
1701064800,66.0,47.0,10.459,11.999,145634
1701061200,66.034,47.0,10.530000000000001,12.300999999999998,145634
1701068400,64.966,47.0,10.1155,11.359,145634
1701122400,37.567,45.7,8.789,9.466,145634
1701104400,36.6,54.267,4.529999999999999,4.7905,145634
1701100800,38.0,55.566,3.3935000000000004,3.641,145634
1701108000,31.8,57.267,5.2675,5.564,145634
1701086400,61.434,45.933,11.978000000000002,14.2865,145634
1701111600,31.7,55.466,6.75,7.2275,145634
1701046800,68.633,50.2,29.019,35.4325,145634
1701082800,60.1,46.133,9.6645,11.3115,145634
1701115200,32.8,53.6,7.2010000000000005,7.781499999999999,145634
1701043200,70.1,49.633,22.482,26.3935,145634
1701050400,67.933,49.834,26.02,31.948999999999998,145634
1701054000,67.0,48.367,17.8315,21.5215,145634
1701090000,59.133,48.567,10.648,12.1995,145634
1701093600,52.6,51.867,3.4044999999999996,3.6275,145634
1701097200,44.267,54.434,2.9095,3.13,145634
