time_stamp,humidity,temperature,pm2.5_atm,pm10.0_atm,sensor_id
1701342000,31.833,48.733,13.7975,15.492,185117
1701334800,28.267,48.133,15.2165,16.9535,185117
1701338400,30.233,48.034,14.167,15.9375,185117
1701360000,32.367,55.633,16.5775,18.317,185117
1701381600,32.4,60.8,8.1765,8.8,185117
1701370800,29.367,61.834,4.0905000000000005,4.4945,185117
1701316800,23.733,50.367,12.664,14.322,185117
1701367200,29.466,60.533,6.419499999999999,6.9645,185117
1701352800,35.567,49.3,19.557000000000002,21.753500000000003,185117
1701320400,25.8,49.3,17.985500000000002,19.7175,185117
1701324000,26.433,49.4,17.326,19.149,185117
1701309600,25.067,50.434,25.607,28.551000000000002,185117
1701385200,33.667,60.1,8.2615,9.0375,185117
1701363600,31.5,58.367,10.141,11.218,185117
1701302400,25.034,49.633,14.4795,15.974,185117
1701345600,32.834,49.033,15.4515,17.7735,185117
1701327600,27.167,48.834,17.2125,18.8645,185117
1701374400,30.8,61.434,5.226,5.654,185117
1701306000,24.767,50.2,21.826999999999998,24.131500000000003,185117
1701313200,24.034,50.633,14.6865,16.4795,185117
1701331200,28.566,48.233,17.512,19.4795,185117
1701378000,31.633,61.233,6.762499999999999,7.318,185117
1701349200,37.433,47.934,20.383,22.604,185117
1701356400,33.9,52.5,20.4095,22.4145,185117
1700596800,65.434,61.5,2.614,3.3905000000000003,185117
1700575200,55.567,54.9,5.025,5.8045,185117
1700553600,40.4,54.467,8.722000000000001,9.436,185117
1700560800,40.4,54.467,4.872999999999999,5.52,185117
1700550000,37.966,54.367,9.298,10.113,185117
1700557200,40.633,54.534,7.218500000000001,7.925,185117
1700600400,65.7,62.534,2.614,3.1959999999999997,185117
1700604000,65.8,63.733,1.8465,2.3095,185117
1700542800,32.9,56.034,10.793,11.7635,185117
1700578800,58.5,55.267,5.0905000000000005,5.97,185117
1700586000,64.0,56.433,6.688,8.118,185117
1700607600,65.867,64.7,1.1665,1.4935,185117
1700546400,34.233,55.2,9.5735,10.4035,185117
1700568000,43.133,55.2,3.27,3.7885,185117
1700593200,64.9,60.4,2.7635,3.6215,185117
1700571600,49.334,55.367,3.568,4.1114999999999995,185117
1700582400,62.433,55.534,6.6125,7.805000000000001,185117
1700564400,41.267,55.0,3.5629999999999997,4.0855,185117
1700589600,64.867,58.633,4.9275,6.091,185117
1700931600,27.534,52.633,9.391,10.121500000000001,185117
1700935200,26.567,53.7,9.7725,10.532,185117
1700917200,31.633,48.767,5.9465,6.4315,185117
1700920800,30.5,49.267,5.045,5.585,185117
1700877600,32.233,55.1,7.259,7.948499999999999,185117
1700928000,28.066,51.7,7.399,7.9555,185117
1700895600,31.1,51.6,3.425,3.7885,185117
1700906400,31.867,49.867,3.6835,4.0634999999999994,185117
1700910000,32.3,49.267,4.755000000000001,5.193,185117
1700888400,29.5,53.5,3.8514999999999997,4.321,185117
1700870400,37.267,56.534,16.0205,16.924500000000002,185117
1700884800,29.867,53.6,4.074999999999999,4.6395,185117
1700913600,32.434,48.733,6.4559999999999995,6.9030000000000005,185117
1700946000,26.434,54.966,8.2065,8.934000000000001,185117
1700938800,26.067,54.933,9.578,10.3315,185117
1700892000,29.767,51.833,2.9765,3.323,185117
1700874000,33.867,55.733,9.893999999999998,10.5795,185117
1700924400,29.534,50.2,5.4295,6.005,185117
1700949600,27.767,54.233,7.686,8.553,185117
1700942400,25.966,55.2,8.12,8.935500000000001,185117
1700899200,32.0,50.7,3.7295,4.1075,185117
1700953200,30.1,53.133,9.3675,10.33,185117
1700881200,31.067,53.433,4.2509999999999994,4.835,185117
1700902800,32.067,50.533,3.8095,4.182,185117
1701975600,34.767,55.666,9.4865,10.104,185117
1701972000,33.1,55.633,11.9065,12.897,185117
1701979200,33.867,56.166,10.1815,10.8995,185117
1701921600,34.7,50.534,7.6515,8.1,185117
1701936000,35.3,50.466,9.815000000000001,10.312000000000001,185117
1701954000,36.633,51.066,13.901499999999999,14.886,185117
