time_stamp,humidity,temperature,pm2.5_atm,pm10.0_atm,sensor_id
1701532800,34.0,79.8,0.07300000000000001,0.195,108208
1701522000,34.0,77.867,0.122,0.2585,108208
1701496800,34.0,78.0,0.385,0.488,108208
1701504000,34.0,77.9,0.192,0.3125,108208
1701525600,34.566,77.566,0.089,0.158,108208
1701489600,33.334,78.9,0.548,0.808,108208
1701500400,34.0,78.0,0.807,0.951,108208
1701507600,34.0,78.0,0.195,0.3075,108208
1701486000,33.2,78.6,0.5625,0.7825,108208
1701493200,33.334,78.0,0.2985,0.4255,108208
1701554400,34.9,79.066,0.5905,0.839,108208
1701482400,32.933,79.1,0.3795,0.5635,108208
1701518400,34.0,78.0,0.20400000000000001,0.366,108208
1701550800,34.767,78.867,0.4475,0.715,108208
1701536400,34.0,79.166,0.132,0.23,108208
1701558000,33.7,79.7,0.26949999999999996,0.44500000000000006,108208
1701514800,34.0,77.566,0.16799999999999998,0.2615,108208
1701475200,32.367,79.5,0.03,0.122,108208
1701511200,34.0,77.6,0.22199999999999998,0.3325,108208
1701540000,34.0,79.0,0.1255,0.2325,108208
1701478800,33.0,80.0,0.159,0.3275,108208
1701547200,34.0,79.0,0.3145,0.492,108208
1701543600,34.0,79.0,0.20650000000000002,0.394,108208
1701864000,33.375,77.0,0.218,0.318,108208
1701867600,34.0,77.267,0.019,0.10550000000000001,108208
1701889200,33.0,76.867,0.012,0.08449999999999999,108208
1701871200,33.867,77.767,0.054,0.1675,108208
1701878400,33.0,77.7,0.018,0.08399999999999999,108208
1701820800,35.767,78.7,0.101,0.2415,108208
1701882000,32.966,76.966,0.0465,0.1535,108208
1701903600,32.133,76.233,1.581,2.8255,108208
1701824400,35.0,79.0,0.008,0.0425,108208
1701835200,33.0,79.0,0.096,0.211,108208
1701885600,32.533,77.0,0.0375,0.11549999999999999,108208
1701846000,33.0,77.8,0.0455,0.1105,108208
1701874800,33.3,78.0,0.0745,0.22,108208
1701853200,33.0,77.8,0.0245,0.099,108208
1701838800,33.0,78.834,0.0665,0.1605,108208
1701849600,33.0,77.767,0.0315,0.08349999999999999,108208
1701892800,32.966,77.034,0.006500000000000001,0.025,108208
1701860400,33.0,76.8,0.109,0.2075,108208
1701842400,33.0,78.0,0.0165,0.0875,108208
1701856800,33.0,77.0,0.042499999999999996,0.10350000000000001,108208
1701828000,34.3,78.833,0.006500000000000001,0.072,108208
1701831600,33.966,79.0,0.0205,0.11750000000000001,108208
1701896400,32.4,77.0,0.0,0.0195,108208
1701900000,32.0,76.8,0.0045,0.018000000000000002,108208
1701367200,27.0,77.0,0.0005,0.0495,108208
1701309600,28.0,76.0,0.032,0.1285,108208
1701345600,26.0,76.1,0.0,0.036500000000000005,108208
1701374400,27.0,77.0,0.0,0.025,108208
1701363600,27.0,76.566,0.028,0.122,108208
1701349200,28.034,76.367,0.067,0.319,108208
1701338400,26.0,76.566,0.0,0.0135,108208
1701360000,27.0,75.834,0.16749999999999998,0.33799999999999997,108208
1701313200,28.0,76.0,0.0125,0.09,108208
1701331200,27.0,75.0,0.0,0.0155,108208
1701370800,27.0,76.767,0.0,0.036500000000000005,108208
1701327600,27.0,75.0,0.0,0.034499999999999996,108208
1701385200,28.134,76.567,2.3914999999999997,4.056,108208
1701378000,27.0,76.966,0.0015,0.038,108208
1701381600,26.767,76.367,0.002,0.028999999999999998,108208
1701302400,28.666,76.9,0.006999999999999999,0.1255,108208
1701356400,27.3,76.433,0.22249999999999998,0.4215,108208
1701320400,27.0,74.533,0.001,0.057,108208
1701342000,26.0,76.767,0.0,0.008,108208
1701306000,28.0,76.0,0.0765,0.3295,108208
1701324000,27.0,74.8,0.0015,0.034999999999999996,108208
1701334800,26.767,75.566,0.0,0.024,108208
1701352800,28.034,76.767,0.027499999999999997,0.172,108208
1701316800,27.5,74.8,0.008,0.082,108208
1701975600,32.667,77.8,0.005,0.0865,108208
1701921600,33.834,77.433,0.003,0.028,108208
1701936000,33.0,76.666,0.425,0.565,108208
1701932400,33.0,76.4,0.188,0.3285,108208
1701928800,33.0,77.0,0.024,0.061,108208
1701910800,34.433,78.034,0.047,0.14100000000000001,108208
1701954000,34.033,77.0,0.353,0.615,108208
1701907200,34.5,77.934,0.0045000000000000005,0.055,108208
1701982800,32.0,78.0,0.0,0.034,108208
1701957600,33.834,77.167,0.4605,0.677,108208
1701939600,33.0,76.066,0.667,0.9684999999999999,108208
1701990000,32.0,77.8,0.0015,0.0395,108208
1701943200,33.0,77.0,0.29100000000000004,0.438,108208
1701972000,33.0,77.8,0.020499999999999997,0.1195,108208
1701918000,34.0,77.5,0.003,0.0425,108208
1701979200,32.1,77.934,0.002,0.034,108208
1701946800,32.966,77.0,0.255,0.429,108208
1701914400,34.867,78.733,0.0,0.007,108208
1701961200,33.0,77.966,0.0005,0.052000000000000005,108208
1701968400,33.0,78.0,0.001,0.0515,108208
1701950400,32.0,76.558,0.373,0.5920000000000001,108208
1701964800,33.0,78.0,0.002,0.048,108208
1701925200,33.0,77.4,0.0045000000000000005,0.045,108208
1701986400,32.0,78.0,0.0025,0.033,108208
1701079200,27.0,74.0,11.498000000000001,13.4405,108208
1701061200,27.0,74.767,4.0895,4.8085,108208
1701093600,27.0,74.733,10.088000000000001,11.703,108208
1701090000,27.0,75.0,11.748000000000001,13.6905,108208
1701046800,27.0,74.767,3.8244999999999996,4.468,108208
1701050400,27.0,75.0,3.9139999999999997,4.523,108208
1701122400,25.0,75.0,3.8325,4.368,108208
1701097200,26.633,75.0,8.362,9.747,108208
1701075600,27.0,73.966,9.77,11.578,108208
1701057600,27.0,74.767,3.6265,4.121,108208
1701043200,27.0,74.966,3.3360000000000003,3.8609999999999998,108208
1701068400,27.0,74.1,6.952,8.163,108208
1701111600,26.0,74.767,5.0024999999999995,5.794499999999999,108208
1701118800,25.034,74.534,4.217499999999999,4.9015,108208
1701104400,26.0,74.966,6.0735,7.1365,108208
1701054000,27.0,74.534,3.7735,4.269,108208
1701100800,26.0,74.966,7.1145,8.34,108208
1701072000,27.0,73.966,8.3645,9.8885,108208
1701108000,26.0,75.0,5.4254999999999995,6.2595,108208
1701115200,25.2,75.0,4.5665,5.237500000000001,108208
1701086400,27.0,74.534,13.0225,15.39,108208
1701064800,27.0,74.466,5.3945,6.4205000000000005,108208
1701082800,27.0,74.0,12.7665,15.1935,108208
1701126000,25.0,74.2,3.4885,3.98,108208
1701226800,26.5,75.267,0.0015,0.061,108208
1701244800,25.666,74.934,0.0,0.027499999999999997,108208
1701252000,24.8,76.966,0.001,0.008,108208
1701216000,25.1,76.966,0.011,0.036500000000000005,108208
1701284400,27.367,76.0,0.024,0.21250000000000002,108208
1701241200,25.567,75.0,0.0,0.023,108208
1701230400,26.0,74.767,0.0025,0.04,108208
1701255600,25.0,76.966,0.0,0.013,108208
1701298800,28.433,76.6,0.035,0.1775,108208
1701237600,25.834,75.0,0.0,0.017,108208
1701266400,26.367,75.767,0.0055,0.097,108208
1701223200,26.934,75.667,0.009999999999999998,0.0955,108208
1701288000,26.733,75.466,0.009000000000000001,0.08299999999999999,108208
1701234000,26.0,74.733,0.0,0.0075,108208
