time_stamp,humidity,temperature,pm2.5_atm,pm10.0_atm
1700542800,46.2045,43.625,15.5265,17.3455
1700546400,47.3835,42.966,12.771,14.274750000000001
1700550000,49.4,43.4495,12.22175,13.49975
1700553600,51.849999999999994,43.882999999999996,10.86975,11.95775
1700557200,52.1165,44.4495,9.7275,10.6625
1700560800,50.8495,45.066,6.4405,7.0655
1700564400,51.01649999999999,46.033500000000004,4.98625,5.46975
1700568000,51.9835,46.9,4.247,4.7715
1700571600,57.15,47.0,4.817500000000001,5.496
1700575200,64.7665,46.283,6.828250000000001,7.611750000000001
1700578800,68.517,46.65,7.21925,8.0885
1700582400,71.767,47.450500000000005,8.91,10.01475
1700586000,73.729,48.716499999999996,8.1305,9.2665
1700589600,75.0335,51.23350000000001,5.3077499999999995,6.25425
1700593200,75.05,53.283500000000004,3.3245,4.00325
1700596800,75.017,54.6695,3.05675,3.67225
1700600400,75.48349999999999,55.9,2.66625,3.169
1700604000,75.65,57.4,1.4020000000000001,1.72375
1700607600,75.3,58.1165,0.71175,0.9135
1700611200,75.904,58.716499999999996,0.38525,0.61775
1700614800,75.95,59.716499999999996,0.748,1.0265
1700618400,75.32900000000001,60.9915,1.1635,1.55125
1700622000,74.6165,60.583,0.57575,0.784
1700625600,74.18299999999999,58.533,0.18425,0.32025
1700629200,76.30000000000001,57.8005,0.705,0.8697499999999999
1700632800,75.983,58.6665,2.05775,2.234
1700636400,73.25,58.783500000000004,5.448,5.82025
1700640000,72.2835,57.283500000000004,8.04875,8.79125
1700643600,71.60050000000001,55.966499999999996,11.552,12.6705
1700647200,71.8,55.132999999999996,15.52625,17.558
1700650800,71.083,54.0835,14.82675,16.7955
1700654400,70.55,53.566500000000005,13.336500000000001,15.153
1700658000,69.783,54.033,12.968,14.604
1700661600,69.26650000000001,54.200500000000005,13.866,15.703499999999998
1700665200,65.367,58.683,10.9625,11.971250000000001
1700668800,55.267,63.132999999999996,3.7262499999999994,4.0287500000000005
1700672400,47.783,64.867,3.2192499999999997,3.4565
1700676000,43.1005,64.6165,1.83625,2.0402500000000003
1700679600,40.658500000000004,64.871,1.5742500000000001,1.77575
1700683200,39.5,63.933499999999995,1.47025,1.60175
1700686800,43.4165,59.567,1.6055000000000001,1.7615000000000003
1700690400,46.066500000000005,57.6505,2.0585,2.2225
1700694000,47.483000000000004,56.216499999999996,3.635,3.8275000000000006
1700697600,48.4165,55.5665,3.95825,4.16625
1700701200,48.516999999999996,55.0165,3.5205,3.95375
1700704800,49.467,54.716499999999996,3.24425,3.442
1700708400,49.516999999999996,54.23350000000001,2.90525,3.09
1700712000,49.8,53.8375,2.4035,2.5705
1700715600,50.483000000000004,52.3335,0.9019999999999999,1.046
1700719200,51.0835,51.6005,0.961,1.07025
1700722800,50.849999999999994,51.183499999999995,1.275,1.4257499999999999
1700726400,50.433,50.683499999999995,1.105,1.20425
1700730000,48.299499999999995,49.9835,1.16975,1.3005
1700733600,48.316500000000005,49.517,1.5245,1.6612500000000001
1700737200,49.25,48.55,3.1182499999999997,3.2875
1700740800,47.1165,48.35,5.22775,5.5875
1700744400,45.5495,49.017,6.4195,6.8142499999999995
1700748000,42.35,51.684,6.47275,6.8885000000000005
1700751600,37.632999999999996,56.65,5.84,6.20475
1700755200,34.0005,60.483,6.08975,6.4585
1700758800,31.9,63.267,5.503500000000001,5.94125
1700762400,29.933,65.8665,4.809,5.116249999999999
1700766000,26.9835,69.56649999999999,4.51475,4.8595
1700769600,26.232999999999997,69.733,4.152,4.3945
1700773200,30.4665,62.6665,5.2467500000000005,5.538749999999999
1700776800,35.716499999999996,58.566,13.7105,15.57375
1700780400,40.2,56.0,21.503999999999998,24.1555
1700784000,42.7,54.632999999999996,24.396749999999997,27.849249999999998
1700787600,45.95,53.3995,30.871,37.107749999999996
1700791200,47.933499999999995,52.716499999999996,31.2055,36.562
1700794800,47.9,52.35,30.408500000000004,35.8125
1700798400,45.766999999999996,52.01649999999999,18.030749999999998,19.67875
1700802000,46.3165,51.4505,15.57925,16.7535
1700805600,48.1665,50.1505,13.47175,14.383
1700809200,49.73350000000001,49.3665,16.11025,17.366500000000002
1700812800,51.099999999999994,48.2665,19.7825,21.83475
1700816400,51.8665,47.483000000000004,22.0095,24.281750000000002
1700820000,52.8505,47.15,24.3095,27.136499999999998
