time_stamp,humidity,temperature,pm2.5_atm,pm10.0_atm
1701097200,26.633,75.0,8.362,9.747
1701100800,26.0,74.966,7.1145,8.34
1701104400,26.0,74.966,6.0735,7.1365
1701108000,26.0,75.0,5.4255,6.2595
1701111600,26.0,74.767,5.0025,5.794499999999999
1701115200,25.2,75.0,4.5665,5.237500000000001
1701118800,25.034,74.534,4.217499999999999,4.9015
1701122400,25.0,75.0,3.8325,4.368
1701126000,25.0,74.2,3.4885,3.98
1701129600,25.0,73.767,3.214,3.581
1701133200,24.966,73.767,3.216,3.634
1701136800,24.966,74.0,3.2565,3.625
1701140400,24.966,73.567,3.3015,3.7355
1701144000,25.0,72.566,3.472,3.8215
1701147600,25.0,73.0,3.337,3.7165
1701151200,25.0,73.0,3.1575,3.487
1701154800,25.0,73.0,2.8875,3.1755
1701158400,25.0,72.767,2.549,2.8035
1701162000,25.0,72.6,2.3075,2.6145
1701165600,24.867,73.0,2.11,2.3795
1701169200,24.334,73.0,2.0035,2.266
1701172800,24.034,73.0,1.8635,2.139
1701176400,24.0,73.0,1.71,1.94
1701180000,24.0,73.934,1.6989999999999998,1.932
1701183600,24.0,74.0,1.6645,1.9135
1701187200,24.0,74.0,1.678,1.8365
1701190800,23.233,73.767,1.587,1.8605
1701194400,23.0,74.0,1.5625,1.7385000000000002
1701198000,23.0,73.733,1.2745,1.4915
1701201600,23.0,74.0,1.0525,1.2665
1701205200,23.0,73.934,0.945,1.1164999999999998
1701208800,23.0,73.0,0.8325,0.9955
1701212400,23.5,74.9,0.1164999999999999,0.1995
1701216000,25.1,76.966,0.011,0.0365
1701219600,25.166,76.1,0.006,0.091
1701223200,26.934,75.667,0.0099999999999999,0.0955
1701226800,26.5,75.267,0.0015,0.061
1701230400,26.0,74.767,0.0025,0.04
1701234000,26.0,74.733,0.0,0.0075
1701237600,25.834,75.0,0.0,0.017
1701241200,25.567,75.0,0.0,0.023
1701244800,25.666,74.934,0.0,0.0274999999999999
1701248400,25.1,74.934,0.0,0.007
1701252000,24.8,76.966,0.001,0.008
1701255600,25.0,76.966,0.0,0.013
1701259200,25.1,76.0,0.0005,0.0355
1701262800,25.767,75.8,0.0005,0.046
1701266400,26.367,75.767,0.0055,0.097
1701270000,26.0,76.0,0.002,0.0725
1701273600,26.0,76.0,0.0015,0.0535
1701277200,25.867,75.966,0.0,0.0545
1701280800,25.434,76.0,0.01,0.107
1701284400,27.367,76.0,0.024,0.2125
1701288000,26.733,75.466,0.009,0.0829999999999999
1701291600,26.066,74.8,0.011,0.1445
1701295200,27.3,75.0,0.0325,0.251
1701298800,28.433,76.6,0.035,0.1775
1701302400,28.666,76.9,0.0069999999999999,0.1255
1701306000,28.0,76.0,0.0765,0.3295
1701309600,28.0,76.0,0.032,0.1285
1701313200,28.0,76.0,0.0125,0.09
1701316800,27.5,74.8,0.008,0.082
1701320400,27.0,74.533,0.001,0.057
1701324000,27.0,74.8,0.0015,0.0349999999999999
1701327600,27.0,75.0,0.0,0.0344999999999999
1701331200,27.0,75.0,0.0,0.0155
1701334800,26.767,75.566,0.0,0.024
1701338400,26.0,76.566,0.0,0.0135
1701342000,26.0,76.767,0.0,0.008
1701345600,26.0,76.1,0.0,0.0365
1701349200,28.034,76.367,0.067,0.319
1701352800,28.034,76.767,0.0274999999999999,0.172
1701356400,27.3,76.433,0.2224999999999999,0.4215
1701360000,27.0,75.834,0.1674999999999999,0.3379999999999999
1701363600,27.0,76.566,0.028,0.122
1701367200,27.0,77.0,0.0005,0.0495
1701370800,27.0,76.767,0.0,0.0365
1701374400,27.0,77.0,0.0,0.025
1701378000,27.0,76.966,0.0015,0.038
1701381600,26.767,76.367,0.002,0.0289999999999999
1701385200,28.134,76.567,2.3915,4.056
1701388800,29.666,77.8,0.017,0.2135
1701392400,29.0,78.133,0.0,0.023
1701396000,28.6,78.4,0.0075,0.077
1701399600,29.966,78.0,0.0285,0.1215
1701403200,30.0,77.767,0.011,0.0995
1701406800,30.0,77.467,0.094,0.264
1701410400,30.0,76.8,0.175,0.3319999999999999
1701414000,30.0,76.834,0.0844999999999999,0.209
1701417600,29.6,77.0,0.0419999999999999,0.1275
1701421200,29.066,76.966,0.0205,0.074
1701424800,29.066,76.8,0.0065,0.0409999999999999
1701428400,29.0,77.0,0.0255,0.078
1701432000,29.0,76.767,0.0355,0.1045
1701435600,30.533,76.466,0.245,0.454
1701439200,31.767,77.566,0.1055,0.2625
1701442800,31.0,77.6,0.1005,0.257
1701446400,30.8,78.367,0.442,0.715
1701450000,30.0,78.534,0.8959999999999999,1.2365
1701453600,30.0,77.733,0.9585,1.2915
1701457200,30.3,78.0,0.6685000000000001,0.984
1701460800,31.367,78.2,0.443,0.7
1701464400,31.834,78.966,0.307,0.542
1701468000,33.2,78.966,5.185,8.3065
1701471600,32.9,79.0,0.39,0.6785
1701475200,32.367,79.5,0.03,0.122
1701478800,33.0,80.0,0.159,0.3275
1701482400,32.933,79.1,0.3795,0.5635
1701486000,33.2,78.6,0.5625,0.7825
1701489600,33.334,78.9,0.548,0.808
1701493200,33.334,78.0,0.2985,0.4255
1701496800,34.0,78.0,0.385,0.488
1701500400,34.0,78.0,0.807,0.951
1701504000,34.0,77.9,0.192,0.3125
1701507600,34.0,78.0,0.195,0.3075
1701511200,34.0,77.6,0.2219999999999999,0.3325
1701514800,34.0,77.566,0.1679999999999999,0.2615
1701518400,34.0,78.0,0.204,0.366
1701522000,34.0,77.867,0.122,0.2585
1701525600,34.566,77.566,0.089,0.158
1701529200,34.433,78.966,0.024,0.1275
1701532800,34.0,79.8,0.073,0.195
1701536400,34.0,79.166,0.132,0.23
1701540000,34.0,79.0,0.1255,0.2325
1701543600,34.0,79.0,0.2065,0.394
1701547200,34.0,79.0,0.3145,0.492
1701550800,34.767,78.867,0.4475,0.715
1701554400,34.9,79.066,0.5905,0.839
1701558000,33.7,79.7,0.2694999999999999,0.445
1701561600,36.234,79.966,1.752,3.2865
1701565200,36.8,79.8,0.1025,0.2925
1701568800,35.567,81.0,0.0925,0.186
1701572400,35.767,81.0,0.5720000000000001,0.8265
1701576000,36.0,80.767,0.2495,0.4245
1701579600,36.0,79.966,0.5005000000000001,0.7110000000000001
1701583200,36.0,79.8,0.6915,0.8415
1701586800,36.0,79.0,0.5735,0.734
1701590400,36.0,79.0,0.279,0.4095
1701594000,36.0,79.0,0.0455,0.1225
1701597600,36.0,79.0,0.018,0.0495
1701601200,36.0,78.2,0.0115,0.0395
1701604800,36.0,77.8,0.0049999999999999,0.027
1701608400,36.0,78.0,0.0025,0.02
1701612000,37.2,78.0,0.0045,0.071
1701615600,38.0,78.8,0.009,0.057
1701619200,38.0,79.233,0.002,0.0555
1701622800,38.166,79.8,3.379,4.479
1701626400,39.1,80.0,8.641,12.0445
1701630000,37.934,80.0,0.0665,0.1635
1701633600,38.0,80.0,0.0075,0.0915
1701637200,39.567,80.566,0.078,0.2525
1701640800,40.567,80.834,0.0255,0.184
1701644400,40.0,81.0,0.016,0.096
1701648000,40.0,80.733,0.032,0.1675
1701651600,39.534,80.3,0.0935,0.1955
1701655200,39.0,80.0,0.0595,0.196
1701658800,39.0,80.0,0.0305,0.105
1701662400,39.0,80.0,0.012,0.0765
1701666000,38.466,79.1,0.0,0.045
1701669600,38.0,78.367,0.0,0.0165
1701673200,37.867,79.0,0.0,0.0065
1701676800,37.0,78.8,0.0025,0.0195
1701680400,37.0,78.767,0.001,0.0045
1701684000,36.666,79.0,0.0,0.0115
1701687600,36.167,78.733,0.0,0.013
1701691200,37.525,79.133,0.4185,0.6114999999999999
1701694800,37.5,79.966,0.0195,0.0915
1701698400,37.0,80.566,0.0,0.0125
1701702000,37.666,81.0,0.019,0.0995
1701705600,37.567,81.0,0.0035,0.055
1701709200,37.0,80.733,0.0,0.0579999999999999
1701712800,35.666,80.066,0.186,0.2525
1701716400,33.867,80.0,0.037,0.1195
1701720000,31.7,79.767,1.3285,1.607
1701723600,30.6,78.633,1.5235,1.793
1701727200,32.767,79.5,0.3015,0.576
1701730800,33.8,80.0,0.0365,0.2205
1701734400,34.034,79.867,0.1505,0.312
1701738000,35.834,79.7,0.3195,0.5965
1701741600,35.166,80.0,0.0765,0.199
1701745200,35.0,78.966,0.046,0.139
1701748800,35.0,79.0,0.023,0.094
1701752400,35.0,78.733,0.0165,0.0625
1701756000,34.633,78.0,0.007,0.0245
1701759600,34.0,78.0,0.0075,0.061
1701763200,34.0,78.0,0.007,0.055
1701766800,34.0,78.0,0.0095,0.036
1701770400,34.0,77.5,0.002,0.0419999999999999
1701774000,33.966,77.0,0.0,0.0185
1701777600,33.733,77.4,0.0005,0.039
1701781200,33.867,77.966,0.0815,0.2065
1701784800,34.1,78.367,0.0055,0.0305
1701788400,34.7,79.0,0.0,0.0185
1701792000,34.0,79.0,0.0099999999999999,0.0745
1701795600,34.0,78.8,0.0475,0.1705
1701799200,34.0,79.0,0.031,0.133
1701802800,33.2,78.8,0.003,0.042
1701806400,33.0,79.0,0.0005,0.0249999999999999
1701810000,33.0,78.733,0.0015,0.0245
1701813600,33.0,77.834,0.0,0.0275
1701817200,33.1,78.834,0.413,0.6225
1701820800,35.767,78.7,0.101,0.2415
1701824400,35.0,79.0,0.008,0.0425
1701828000,34.3,78.833,0.0065,0.072
1701831600,33.966,79.0,0.0205,0.1175
1701835200,33.0,79.0,0.096,0.211
1701838800,33.0,78.834,0.0665,0.1605
1701842400,33.0,78.0,0.0165,0.0875
1701846000,33.0,77.8,0.0455,0.1105
1701849600,33.0,77.767,0.0315,0.0834999999999999
1701853200,33.0,77.8,0.0245,0.099
1701856800,33.0,77.0,0.0424999999999999,0.1035
1701860400,33.0,76.8,0.109,0.2075
1701864000,33.375,77.0,0.218,0.318
1701867600,34.0,77.267,0.019,0.1055
1701871200,33.867,77.767,0.054,0.1675
1701874800,33.3,78.0,0.0745,0.22
1701878400,33.0,77.7,0.018,0.0839999999999999
1701882000,32.966,76.966,0.0465,0.1535
1701885600,32.533,77.0,0.0375,0.1154999999999999
1701889200,33.0,76.867,0.012,0.0844999999999999
1701892800,32.966,77.034,0.0065,0.025
1701896400,32.4,77.0,0.0,0.0195
1701900000,32.0,76.8,0.0045,0.018
1701903600,32.133,76.233,1.581,2.8255
1701907200,34.5,77.934,0.0045,0.055
1701910800,34.433,78.034,0.047,0.141
1701914400,34.867,78.733,0.0,0.007
1701918000,34.0,77.5,0.003,0.0425
1701921600,33.834,77.433,0.003,0.028
1701925200,33.0,77.4,0.0045,0.045
1701928800,33.0,77.0,0.024,0.061
1701932400,33.0,76.4,0.188,0.3285
1701936000,33.0,76.666,0.425,0.565
1701939600,33.0,76.066,0.667,0.9685
1701943200,33.0,77.0,0.291,0.438
1701946800,32.966,77.0,0.255,0.429
1701950400,32.0,76.558,0.373,0.5920000000000001
1701954000,34.033,77.0,0.353,0.615
1701957600,33.834,77.167,0.4605,0.677
1701961200,33.0,77.966,0.0005,0.052
1701964800,33.0,78.0,0.002,0.048
1701968400,33.0,78.0,0.001,0.0515
1701972000,33.0,77.8,0.0204999999999999,0.1195
1701975600,32.667,77.8,0.005,0.0865
1701979200,32.1,77.934,0.002,0.034
1701982800,32.0,78.0,0.0,0.034
1701986400,32.0,78.0,0.0025,0.033
1701990000,32.0,77.8,0.0015,0.0395
1701993600,32.334,78.066,0.0,0.0204999999999999
1701997200,32.466,78.7,0.0045,0.0535
1702000800,32.966,79.0,0.0,0.0499999999999999
1702004400,33.0,77.966,0.009,0.078
1702008000,33.0,77.966,0.027,0.1195
1702011600,33.0,77.3,0.093,0.2815
1702015200,33.0,77.0,0.051,0.1629999999999999
1702018800,33.0,77.0,0.0819999999999999,0.2345
1702022400,33.0,77.0,0.0265,0.0965
1702026000,32.766,77.0,0.037,0.1015
1702029600,32.467,77.0,0.016,0.0735
1702033200,33.034,77.0,0.0045,0.0845
1702036800,33.567,77.934,0.009,0.0945
1702040400,33.733,77.767,0.0289999999999999,0.1405
1702044000,33.3,78.0,0.182,0.2955
1702047600,33.0,77.367,0.5700000000000001,0.8915
1702051200,32.2,77.1,0.41,0.6985
1702054800,31.633,77.0,0.5945,0.8565
1702058400,31.733,77.733,0.6845,0.9745
1702062000,31.633,77.8,0.3249999999999999,0.5265
1702065600,31.0,78.0,0.197,0.3615
1702069200,31.034,78.133,2.281,2.754
1702072800,32.066,78.7,11.6555,13.6655
1702076400,32.133,78.966,4.0005,4.768000000000001
1702080000,31.666,79.0,1.7695,2.2805
1702083600,31.0,78.767,1.073,1.3735
1702087200,31.0,78.3,1.012,1.435
1702090800,31.0,77.8,1.3199999999999998,1.7145
1702094400,31.0,78.0,1.0365,1.334
