time_stamp,humidity,temperature,pm2.5_atm,pm10.0_atm
1700542800,41.2,62.816500000000005,6.800249999999999,7.52625
1700546400,41.766999999999996,62.5,7.38125,8.001
1700550000,43.8665,62.5,7.015,7.7195
1700553600,46.367000000000004,62.6165,6.470000000000001,7.04425
1700557200,49.333,63.0,5.64775,6.215
1700560800,48.5835,63.3,4.1442499999999995,4.5275
1700564400,47.700500000000005,63.65,2.7215000000000003,3.107
1700568000,48.216499999999996,63.8665,3.2897499999999997,3.6319999999999997
1700571600,59.9,63.5,2.91325,3.32625
1700575200,64.517,63.683499999999995,3.15,3.57075
1700578800,65.0,64.09949999999999,3.6420000000000003,4.25225
1700582400,65.0,64.3835,3.8205,4.362
1700586000,65.0,64.7165,3.668,4.188
1700589600,65.483,66.133,2.0585,2.4685
1700593200,65.8835,66.75,1.044,1.32175
1700596800,66.0335,67.5,0.7845000000000001,1.0615
1700600400,66.5335,67.967,0.83775,1.0619999999999998
1700604000,66.6,68.667,4.8149999999999995,5.4625
1700607600,67.7835,69.484,4.0055,4.44875
1700611200,68.5,69.9335,2.92375,3.30425
1700614800,68.3335,70.1335,2.0902499999999997,2.4155
1700618400,68.05,70.65,1.541,1.81925
1700622000,67.7835,69.5665,0.7399999999999999,0.92875
1700625600,67.7835,69.15,0.67625,0.86575
1700629200,67.5,69.45,0.5355,0.7375
1700632800,67.5,69.45,0.5685,0.68125
1700636400,67.5,69.017,2.278,2.4592500000000004
1700640000,67.5,68.1,3.3455,3.6790000000000003
1700643600,67.5,67.8,4.2444999999999995,4.6655
1700647200,67.5,67.5165,5.618,6.19775
1700650800,67.267,67.4665,6.254250000000001,6.97825
1700654400,67.4,67.0665,5.468249999999999,6.0695
1700658000,67.5,67.3665,6.26025,7.02675
1700661600,67.55,67.05,6.234,6.90025
1700665200,67.8,67.73349999999999,6.45725,7.07375
1700668800,67.85,69.81649999999999,29.47775,34.153
1700672400,64.5,71.234,39.6565,45.717749999999995
1700676000,53.3835,71.417,24.58525,28.746499999999997
1700679600,49.650000000000006,71.0835,19.33925,22.570500000000003
1700683200,47.683499999999995,70.4165,13.00175,13.898
1700686800,47.316500000000005,69.583,7.0752500000000005,7.54675
1700690400,47.516999999999996,69.233,7.80375,8.511
1700694000,48.5,68.533,15.616499999999998,16.8
1700697600,50.283500000000004,68.1335,9.23075,9.798
1700701200,51.48349999999999,67.8335,4.86975,5.157
1700704800,52.6665,67.7,3.8622500000000004,4.109500000000001
1700708400,53.333,67.533,2.73175,2.9924999999999997
1700712000,53.583,67.14949999999999,1.68025,1.88375
1700715600,52.933499999999995,66.3,0.544,0.6295
1700719200,52.382999999999996,66.0,0.294,0.37324999999999997
1700722800,51.717,66.0,0.29200000000000004,0.37325
1700726400,51.8,65.6,0.23325,0.3135
1700730000,48.283500000000004,65.5,0.26075000000000004,0.321
1700733600,46.8665,65.4165,0.38675,0.4335
1700737200,46.4665,64.9165,1.1840000000000002,1.29125
1700740800,44.817,64.4835,2.357,2.58425
