time_stamp,humidity,temperature,pm2.5_atm,pm10.0_atm
1700542800,45.4005,46.733,9.74375,10.615000000000002
1700546400,46.1665,46.266999999999996,10.47475,11.403
1700550000,47.48350000000001,46.733,9.74475,10.566749999999999
1700553600,49.5,47.349999999999994,9.60375,10.402
1700557200,49.4165,48.4165,7.65025,8.36
1700560800,49.1665,48.882999999999996,5.296749999999999,5.8255
1700564400,49.632999999999996,49.65,2.4885,2.80125
1700568000,51.333,50.1165,1.848,2.1082500000000004
1700571600,56.433,50.3335,2.037,2.3230000000000004
1700575200,61.349999999999994,50.417,2.6175,2.999
1700578800,64.80000000000001,51.1335,3.0360000000000005,3.4699999999999998
1700582400,69.3005,51.334,3.935,4.41625
1700586000,71.1335,52.466499999999996,3.2365,3.6394999999999995
1700589600,72.68299999999999,54.4,1.90625,2.181
1700593200,73.46700000000001,55.7005,1.41,1.642
1700596800,74.13300000000001,57.0,1.1102500000000002,1.25625
1700600400,74.93299999999999,58.066500000000005,0.9075,1.01
1700604000,75.233,59.117000000000004,0.6025,0.68025
1700607600,75.1505,59.95,0.2415,0.3217499999999999
1700611200,75.60050000000001,60.067,0.25275,0.3375
1700614800,76.4665,60.9495,0.41225,0.484
1700618400,76.85,61.7335,0.425,0.5135
1700622000,76.25,60.75,0.201,0.26025000000000004
1700625600,75.01650000000001,59.333,0.11199999999999995,0.18325
1700629200,75.53299999999999,59.35,0.1695,0.23925
1700632800,75.21700000000001,60.15,0.69275,0.741
1700636400,74.01650000000001,59.95,3.035,3.21375
1700640000,73.23349999999999,58.067,5.002000000000001,5.38175
1700643600,72.583,57.5995,7.667,8.24825
1700647200,71.9,57.166,9.72575,10.4855
1700650800,71.733,55.533500000000004,10.6755,11.471
1700654400,71.26650000000001,55.0,10.35775,11.23925
1700658000,70.10050000000001,55.283500000000004,9.482,10.280000000000001
1700661600,68.21700000000001,56.45,9.437999999999999,10.20675
1700665200,63.483000000000004,59.533,6.51775,7.01675
1700668800,54.283500000000004,65.566,2.50425,2.6684999999999994
1700672400,45.95,67.1665,1.64425,1.7799999999999998
1700676000,42.6505,65.9005,1.3114999999999999,1.3825
1700679600,42.8665,63.3005,1.02425,1.1075
1700683200,43.067,61.8665,0.7917500000000001,0.8462500000000001
1700686800,45.033500000000004,60.1665,0.8465,0.8977499999999999
1700690400,46.5835,59.1495,0.99475,1.0450000000000002
1700694000,47.916,57.7,1.96,2.0535
1700697600,48.349999999999994,57.067,2.039,2.128
1700701200,48.95,56.7495,1.6,1.70325
1700704800,49.8,56.083,1.528,1.6405
1700708400,50.099999999999994,55.9,1.331,1.4125
1700712000,50.0165,55.283,0.794,0.84225
1700715600,51.1335,54.017,0.55,0.6075
1700719200,51.5165,53.183499999999995,0.44425,0.47825
1700722800,51.2665,53.0835,0.498,0.553
1700726400,52.05,52.5165,0.46225,0.504
1700730000,50.6995,52.0,0.4115,0.46075
1700733600,49.683499999999995,51.266999999999996,0.5965,0.633
1700737200,49.599999999999994,50.983000000000004,1.1640000000000001,1.2375
1700740800,46.783500000000004,50.400000000000006,2.16125,2.34925
1700744400,43.3665,52.1665,3.032,3.255
1700748000,39.76649999999999,55.317,3.087,3.3207500000000003
1700751600,37.467,57.8665,2.7067499999999995,2.9312499999999995
1700755200,33.95,62.1665,2.953,3.17675
1700758800,31.4835,64.65,2.57625,2.75275
1700762400,31.316499999999998,64.617,2.68,2.8825
1700766000,31.05,65.05,2.37925,2.49575
1700769600,30.383000000000003,65.61699999999999,1.96275,2.08
1700773200,33.417,62.3835,2.93475,3.08225
1700776800,37.683,59.9335,8.9415,9.50425
1700780400,42.3835,57.0835,12.751750000000001,13.68675
1700784000,46.566500000000005,54.567,18.515,19.956
1700787600,49.382999999999996,53.283,24.74875,26.2935
1700791200,51.867000000000004,52.1665,25.927,27.359499999999997
1700794800,53.283500000000004,51.434,27.919249999999998,29.499000000000002
1700798400,54.150000000000006,51.0,30.28675,32.547000000000004
1700802000,49.846000000000004,52.4985,13.25825,13.9215
1700805600,48.9315,52.3665,10.6135,11.098749999999999
1700809200,49.833,51.362,13.456,14.215250000000001
1700812800,52.1,50.382999999999996,15.40875,16.437
1700816400,54.5005,49.033,17.5285,18.851
1700820000,55.233000000000004,48.650000000000006,19.82625,21.21425
1700823600,55.5505,48.466499999999996,22.84725,24.13725
1700827200,56.517,48.533500000000004,24.61575,26.025000000000002
1700830800,54.533,50.633,25.517000000000003,27.024500000000003
1700834400,47.6665,55.1665,26.368000000000002,27.800749999999997
1700838000,40.917,59.1665,25.56175,26.99025
1700841600,34.9495,62.8665,24.62575,25.978
1700845200,32.9005,64.31649999999999,23.6475,24.88525
1700848800,34.833,61.917,22.61125,23.736
1700852400,37.3505,59.683499999999995,23.5545,24.749000000000002
1700856000,38.3835,58.76649999999999,24.889499999999998,26.085250000000002
1700859600,40.1005,57.4165,27.25725,28.754
1700863200,41.617000000000004,56.466499999999996,27.637999999999998,29.335
1700866800,43.0835,55.1335,25.95975,27.435000000000002
1700870400,42.783,53.3335,16.1925,17.127499999999998
1700874000,40.7,51.950500000000005,9.38575,9.9395
1700877600,38.416,50.5,5.31975,5.671
1700881200,37.0835,48.6,2.9865,3.3127500000000003
1700884800,37.017,47.283500000000004,2.6092500000000003,2.905
1700888400,36.867000000000004,46.0,2.12075,2.3505000000000003
1700892000,37.433,44.5835,2.11025,2.2725000000000004
1700895600,39.549499999999995,43.6,2.37975,2.5377500000000004
1700899200,40.3,42.8665,2.30625,2.49075
1700902800,41.1665,42.0165,2.40525,2.6094999999999997
1700906400,42.283500000000004,41.2,2.62975,2.8705000000000003
1700910000,42.8495,40.3835,3.2807500000000003,3.59275
1700913600,42.417,40.4505,4.647499999999999,5.15525
1700917200,39.7335,42.55,5.774749999999999,6.269
1700920800,36.083,45.25,4.30975,4.8035
1700924400,32.783,48.0,4.7585,5.20825
1700928000,29.833000000000002,51.9835,6.76875,7.28575
1700931600,27.799999999999997,54.400000000000006,8.007,8.625250000000001
1700935200,28.1665,53.217,8.276,8.846
1700938800,28.133000000000003,52.617,7.28925,7.7535
1700942400,27.667,53.05,5.7565,6.22925
1700946000,30.75,50.133,5.5105,5.96325
1700949600,34.5205,48.125,5.8895,6.45975
1700953200,37.8165,46.2335,7.03825,7.74
1700956800,40.349999999999994,44.983,8.862,9.66525
1700960400,43.0995,43.6835,11.777249999999999,12.91675
1700964000,45.467,43.417,14.667,16.25025
1700967600,47.7005,43.01649999999999,15.347000000000001,17.079
1700971200,49.3335,42.7,19.89375,21.795250000000003
1700974800,50.85,42.4835,25.8395,28.026250000000005
1700978400,51.4995,42.05,27.808500000000002,30.003500000000003
1700982000,51.4,42.083,28.031750000000002,30.47025
1700985600,51.8165,42.849999999999994,27.008,29.183749999999996
1700989200,51.216499999999996,43.4495,25.350500000000004,27.250500000000002
1700992800,52.2,43.8335,26.38375,28.42025
1700996400,53.1,43.533,24.6845,26.601
1701000000,54.317,43.2,26.6675,28.536749999999998
1701003600,53.8995,44.7,27.593249999999998,29.495
1701007200,52.1665,47.533500000000004,24.7795,26.2165
1701010800,51.033,49.8335,22.9985,24.374499999999998
1701014400,50.45,53.2995,12.176499999999999,13.075
1701018000,55.3665,53.4165,10.408000000000001,11.346499999999999
1701021600,58.7,53.3835,11.94825,12.864749999999999
1701025200,59.183,53.783500000000004,14.5455,15.775500000000001
1701028800,65.717,52.3505,16.985,18.15325
1701032400,68.43299999999999,51.8665,17.298,18.602
1701036000,69.18350000000001,51.983000000000004,16.1325,17.115499999999997
1701039600,70.51650000000001,51.5835,22.4195,24.20175
1701043200,71.3335,51.417,27.238500000000002,29.158749999999998
1701046800,70.2,51.7495,28.17475,30.418750000000003
1701050400,69.8495,51.15,28.56825,31.6885
1701054000,69.13300000000001,49.783500000000004,19.3085,21.088500000000003
1701057600,69.0,49.016999999999996,10.5385,11.449
1701061200,68.5,48.8665,8.379,9.03875
1701064800,67.5,48.1995,6.30575,6.852
1701068400,66.43299999999999,48.966499999999996,6.756,7.3415
1701072000,66.0835,48.849999999999994,7.08025,7.6884999999999994
1701075600,67.2665,47.95,8.01975,8.687750000000001
1701079200,66.1165,48.6,8.80575,9.57825
1701082800,65.6945,47.1665,10.353750000000002,11.13
1701086400,66.6505,46.6005,11.903749999999999,13.042000000000002
1701090000,61.849999999999994,50.5165,12.54825,13.63725
1701093600,49.9,54.6835,2.46825,2.67425
1701097200,41.45,56.0165,1.82825,1.96325
1701100800,35.1335,58.1335,1.9025,1.9995
1701104400,32.75,57.867000000000004,2.76375,3.0297500000000004
1701108000,32.6165,54.983,4.661,4.9815000000000005
1701111600,34.3,53.9165,5.85525,6.1537500000000005
1701115200,33.6665,54.033500000000004,5.484999999999999,5.7575
1701118800,36.7,50.316500000000005,6.2947500000000005,6.6507499999999995
1701122400,38.45,47.599500000000006,6.756,7.149
1701126000,38.384,45.3,4.78425,5.1937500000000005
1701129600,38.6665,44.2335,5.69675,6.17225
1701133200,38.167,43.266999999999996,7.5045,7.9990000000000006
1701136800,38.25,43.0,9.379999999999999,9.8695
1701140400,38.183499999999995,43.417,10.185500000000001,10.6815
1701144000,39.73350000000001,42.7665,10.23225,10.7635
1701147600,40.6335,42.599999999999994,9.48325,10.018
1701151200,40.099999999999994,42.8665,8.531500000000001,9.02975
1701154800,38.7335,43.333,6.10475,6.5115
1701158400,39.400000000000006,42.466499999999996,5.944,6.4025
1701162000,40.016999999999996,42.466499999999996,5.367750000000001,5.76875
1701165600,40.5665,42.466499999999996,5.611,6.056749999999999
1701169200,39.849999999999994,42.933499999999995,5.609999999999999,5.991
1701172800,38.9,43.3,6.0184999999999995,6.4345
1701176400,35.884,45.4165,7.01125,7.49625
1701180000,30.5495,47.533500000000004,4.423500000000001,4.7219999999999995
1701183600,27.767000000000003,48.4835,4.4935,4.896
1701187200,28.833,48.533,4.61325,5.07925
1701190800,29.483,49.917,4.6682500000000005,5.0815
1701194400,27.6505,46.8995,3.9290000000000003,4.4015
1701198000,25.549999999999997,45.099999999999994,3.01,3.3527500000000003
1701201600,26.433500000000002,43.283500000000004,3.00025,3.3832500000000003
1701205200,28.8995,39.95,3.6185,4.0760000000000005
1701208800,30.467,38.283,4.3115000000000006,4.812
1701212400,30.717000000000002,37.382999999999996,4.92675,5.3605
1701216000,31.7,36.4495,4.97975,5.408
