time_stamp,humidity,temperature,pm2.5_atm,pm10.0_atm
1700748000,39.2,54.667,4.2345,4.4655000000000005
1700751600,37.2,57.433,4.1515,4.38
1700755200,35.967,58.967,4.619999999999999,4.9045000000000005
1700758800,34.3,61.334,3.877,4.1015
1700762400,32.3,63.9,3.1865,3.3635
1700766000,31.4,65.0,2.8865,3.1315
1700769600,30.7,65.9,2.69,2.8665000000000003
1700773200,31.334,66.066,2.999,3.167
1700776800,31.733,65.966,4.4475,4.751
1700780400,31.767,65.267,7.420999999999999,7.872
1700784000,34.533,64.633,16.23,17.192
1700787600,37.9,63.3,19.053,20.127
1700791200,38.2,62.666,26.6025,28.201
1700794800,35.733,62.067,18.9205,19.9345
1700798400,36.167,60.867,11.3555,11.971
1700802000,40.1,57.867,8.6465,9.095
1700805600,41.966,56.633,10.207,10.6585
1700809200,41.9,56.933,12.9955,13.4815
1700812800,41.4,57.7,15.2705,15.8815
1700816400,42.3,56.534,16.450499999999998,17.145
1700820000,42.3,56.6,19.5945,20.358
1700823600,43.3,55.3,21.93,22.9495
1700827200,44.2,55.1,23.511000000000003,24.586
1700830800,43.1,56.8,25.06,26.2425
1700834400,43.0,56.6,26.0235,27.3015
1700838000,39.867,58.567,26.7855,28.2285
1700841600,36.566,60.333,26.663,27.9545
1700845200,35.0,61.367,25.131,26.243
1700848800,35.7,60.8,23.826,24.9295
1700852400,35.834,61.067,24.206000000000003,25.3455
1700856000,36.267,60.534,24.7665,25.8595
1700859600,37.0,59.834,27.3605,28.5105
1700863200,36.667,60.367,29.273,30.7095
1700866800,37.534,58.6,25.636,27.0195
1700870400,37.267,56.534,16.0205,16.924500000000002
1700874000,33.867,55.733,9.893999999999998,10.5795
1700877600,32.233,55.1,7.259,7.948499999999999
1700881200,31.067,53.433,4.251,4.835
1700884800,29.867,53.6,4.074999999999999,4.6395
1700888400,29.5,53.5,3.8515,4.321
1700892000,29.767,51.833,2.9765,3.323
1700895600,31.1,51.6,3.425,3.7885
1700899200,32.0,50.7,3.7295,4.1075
1700902800,32.067,50.533,3.8095,4.182
1700906400,31.867,49.867,3.6835,4.0635
1700910000,32.3,49.267,4.755000000000001,5.193
1700913600,32.434,48.733,6.456,6.9030000000000005
1700917200,31.633,48.767,5.9465,6.4315
1700920800,30.5,49.267,5.045,5.585
1700924400,29.534,50.2,5.4295,6.005
1700928000,28.066,51.7,7.399,7.9555
1700931600,27.534,52.633,9.391,10.1215
1700935200,26.567,53.7,9.7725,10.532
1700938800,26.067,54.933,9.578,10.3315
1700942400,25.966,55.2,8.12,8.935500000000001
1700946000,26.434,54.966,8.2065,8.934000000000001
1700949600,27.767,54.233,7.686,8.553
1700953200,30.1,53.133,9.3675,10.33
1700956800,30.567,53.0,13.437,14.8725
1700960400,32.8,52.433,19.2645,21.3545
1700964000,34.034,52.0,15.6035,17.168
1700967600,35.5,52.0,23.7375,27.1765
1700971200,36.7,52.0,24.7235,27.536
1700974800,36.934,51.9,21.3795,23.413
1700978400,37.767,51.5,20.415,22.483
1700982000,38.466,51.034,19.188,21.0065
1700985600,38.966,51.467,16.561999999999998,18.04
1700989200,40.1,51.8,18.686,20.402500000000003
1700992800,41.566,51.966,18.481,20.2585
1700996400,42.7,51.233,19.413,21.164
1701000000,43.566,51.4,17.2465,18.775
1701003600,45.334,51.767,18.3675,19.8465
1701007200,45.666,53.334,15.6255,17.1175
1701010800,45.6,55.233,13.002,14.0335
1701014400,46.166,56.7,13.4095,14.5985
1701018000,49.666,57.1,13.0415,14.106
1701021600,53.6,57.8,13.3945,14.4915
1701025200,53.3,58.4,16.171,17.3235
1701028800,57.1,58.034,14.9595,16.154
1701032400,60.334,57.6,16.7035,17.936999999999998
1701036000,60.734,57.367,16.772,17.6535
1701039600,62.0,57.133,27.329,29.0935
1701043200,61.133,57.2,25.3015,26.779
1701046800,61.133,57.1,31.2065,33.809
1701050400,61.6,56.2,27.0945,28.9855
1701054000,61.633,54.6,15.9495,17.4315
1701057600,61.4,53.666,14.607,16.0765
1701061200,61.034,53.2,11.221,12.363
1701064800,58.5,53.966,8.8585,9.936
1701068400,55.867,54.567,9.7645,10.7795
1701072000,55.433,54.334,9.355,10.5135
1701075600,53.834,54.9,9.1285,10.311
1701079200,51.5,54.833,10.4005,11.437
1701082800,51.267,54.833,9.6125,10.7155
1701086400,52.4,54.967,12.1515,13.705
1701090000,50.7,55.067,11.8225,12.9665
1701093600,46.367,55.466,3.6935,4.0885
1701097200,39.933,54.933,2.928,3.064
1701100800,35.658,55.367,3.3435,3.5145
1701104400,33.566,55.033,4.8235,5.1025
1701108000,31.267,55.1,5.5120000000000005,5.8100000000000005
1701111600,32.733,53.867,6.1850000000000005,6.5275
1701115200,32.6,53.633,6.3515,6.6885
1701118800,32.9,52.933,6.933999999999999,7.2215
1701122400,34.133,49.633,7.345,7.723000000000001
1701126000,33.133,49.033,6.8095,7.2215
1701129600,33.566,47.233,7.772,8.1715
1701133200,33.2,46.633,9.682,10.186
1701136800,31.067,48.933,12.781,13.3285
1701140400,30.566,49.534,13.4005,13.928
1701144000,30.167,50.6,13.591,14.154
1701147600,30.267,50.333,10.176,10.6225
1701151200,31.767,49.267,10.964,11.4605
1701154800,31.967,49.067,8.658000000000001,9.03
1701158400,32.133,48.3,7.381,7.8575
1701162000,31.267,49.7,7.263,7.789
1701165600,31.033,49.767,7.295,7.8125
1701169200,30.467,49.9,8.461500000000001,8.9955
1701172800,30.3,49.3,9.5865,10.186
1701176400,28.167,48.534,10.704999999999998,11.467
1701180000,26.8,48.233,8.663,9.19
1701183600,25.434,48.3,7.2455,7.83
1701187200,29.1,47.367,6.980499999999999,7.4615
1701190800,30.5,47.166,7.1685,7.775
1701194400,24.4,46.766,5.956,6.640499999999999
1701198000,22.367,46.034,5.342499999999999,5.9805
1701201600,23.267,44.534,5.064,5.561
1701205200,23.767,44.0,6.7155000000000005,7.3605
1701208800,24.567,43.166,7.2135,8.0125
1701212400,23.966,43.667,8.9935,9.723
1701216000,25.233,41.767,7.9535,8.7485
1701219600,26.233,41.166,8.3285,9.206499999999998
1701223200,26.7,41.267,8.7735,9.9095
1701226800,27.334,41.9,8.8245,9.925
1701230400,28.0,41.7,10.3335,11.444
1701234000,28.3,42.034,10.501,11.5025
1701237600,28.334,41.466,15.214,16.725
1701241200,28.633,41.033,12.891,14.158
1701244800,28.833,40.767,12.2595,13.559
1701248400,29.3,41.066,15.312,16.735
1701252000,29.433,40.8,16.1575,17.942500000000003
1701255600,29.3,40.566,20.1465,22.168
1701259200,29.7,40.633,20.202,22.2235
1701262800,29.2,40.966,18.268,20.2785
1701266400,27.4,42.367,16.5375,18.5085
1701270000,24.033,44.4,15.421,17.25
1701273600,23.066,46.133,14.7235,16.341
1701277200,22.434,47.038,9.735,10.8695
1701280800,21.533,47.933,10.2295,11.332
1701284400,21.733,49.433,9.2315,10.3445
1701288000,20.2,50.2,9.106,10.0455
1701291600,21.267,50.267,9.4945,10.5985
1701295200,22.0,49.933,9.126,10.093
1701298800,23.233,49.233,10.8795,12.136
1701302400,25.034,49.633,14.4795,15.974
1701306000,24.767,50.2,21.827,24.131500000000003
1701309600,25.067,50.434,25.607,28.551
1701313200,24.034,50.633,14.6865,16.4795
1701316800,23.733,50.367,12.664,14.322
1701320400,25.8,49.3,17.985500000000002,19.7175
1701324000,26.433,49.4,17.326,19.149
1701327600,27.167,48.834,17.2125,18.8645
1701331200,28.566,48.233,17.512,19.4795
1701334800,28.267,48.133,15.2165,16.9535
1701338400,30.233,48.034,14.167,15.9375
1701342000,31.833,48.733,13.7975,15.492
1701345600,32.834,49.033,15.4515,17.7735
1701349200,37.433,47.934,20.383,22.604
1701352800,35.567,49.3,19.557,21.753500000000003
1701356400,33.9,52.5,20.4095,22.4145
1701360000,32.367,55.633,16.5775,18.317
1701363600,31.5,58.367,10.141,11.218
1701367200,29.466,60.533,6.419499999999999,6.9645
1701370800,29.367,61.834,4.0905000000000005,4.4945
1701374400,30.8,61.434,5.226,5.654
1701378000,31.633,61.233,6.762499999999999,7.318
1701381600,32.4,60.8,8.1765,8.8
1701385200,33.667,60.1,8.2615,9.0375
1701388800,34.233,59.534,9.3555,10.1485
1701392400,35.4,58.767,11.375,12.327
1701396000,35.666,58.666,12.4795,13.3455
1701399600,36.467,58.267,11.988,12.9315
1701403200,36.966,57.834,11.288,12.0795
1701406800,37.534,57.034,12.2805,13.1325
1701410400,38.7,56.6,13.481,14.401
1701414000,39.3,56.166,13.755,14.7105
1701417600,39.108,56.234,14.2785,15.0615
1701421200,39.567,56.367,15.079,16.116500000000002
1701424800,40.1,55.834,16.142,17.1535
1701428400,40.3,55.533,19.034,20.2055
1701432000,42.066,55.267,19.5645,20.924
1701435600,42.3,55.367,20.8435,22.44
1701439200,40.7,56.633,23.1875,25.078
1701442800,39.667,57.8,23.685,25.2835
1701446400,37.6,58.867,19.646,21.0965
1701450000,38.466,59.967,20.818,22.4345
1701453600,41.867,60.133,22.34,23.9065
1701457200,45.5,60.833,25.8305,27.526
1701460800,52.133,60.5,26.9915,28.965
1701464400,58.0,59.633,26.585,28.418
1701468000,60.967,58.9,25.9465,27.501
1701471600,59.166,59.2,29.385,31.945500000000003
1701475200,59.433,59.434,31.671,34.3525
1701478800,60.367,59.133,35.102000000000004,39.672
1701482400,62.633,58.534,38.079,45.053
1701486000,62.1,59.0,38.4025,45.7645
1701489600,62.466,59.267,35.8305,41.233
1701493200,62.433,59.4,34.849999999999994,39.1255
1701496800,62.267,59.566,34.593500000000006,39.0315
1701500400,62.667,59.6,34.6445,38.8865
1701504000,62.367,60.066,35.125,40.312
1701507600,61.733,60.733,36.2035,42.706
1701511200,61.966,60.966,38.9,47.747
1701514800,62.267,61.2,41.705,51.9285
1701518400,62.834,60.834,38.639,49.319
1701522000,62.3,61.1,31.6745,37.6955
1701525600,60.367,61.7,27.62,30.6295
1701529200,60.466,62.367,30.465,33.97
1701532800,59.867,63.434,31.068,34.667
1701536400,59.2,64.233,35.590999999999994,42.72
1701540000,57.566,65.733,37.471,44.9835
1701543600,60.534,64.266,42.778000000000006,52.631
1701547200,61.367,63.733,38.305,46.381
1701550800,61.033,64.567,35.730000000000004,42.435
1701554400,60.5,65.233,35.085,40.9365
1701558000,59.234,65.8,36.7065,43.4275
1701561600,60.367,65.8,37.0495,44.5545
1701565200,61.433,65.5,46.469,57.2455
1701568800,64.067,65.133,39.010000000000005,47.9935
1701572400,63.966,65.434,37.9535,46.760000000000005
1701576000,64.633,64.867,37.9255,47.65
1701579600,65.367,64.466,31.779,36.5045
1701583200,66.466,63.1,18.613,19.7905
1701586800,67.334,62.166,9.038,9.3805
1701590400,67.733,62.367,8.8905,9.16
1701594000,66.066,62.966,8.352,8.594000000000001
1701597600,66.733,62.733,8.25,8.427
1701601200,65.934,62.9,6.252000000000001,6.428
1701604800,65.267,63.667,4.4005,4.5265
1701608400,65.034,64.0,5.42,5.721
1701612000,66.467,63.867,7.6655,8.0545
1701615600,67.2,63.9,9.7145,10.192
1701619200,65.633,64.7,11.645,12.398
1701622800,65.867,64.966,17.935499999999998,19.064
1701626400,64.833,66.1,21.5515,22.8635
1701630000,65.6,66.1,19.5465,21.2465
1701633600,64.767,66.5,16.0765,17.277
1701637200,64.666,66.8,15.642499999999998,16.886000000000003
1701640800,64.333,66.9,18.1525,19.5655
1701644400,65.233,66.5,19.211,20.5455
1701648000,66.367,65.933,23.444000000000003,25.018
1701651600,64.7,66.4,22.0455,23.2965
1701655200,63.0,66.7,21.4515,22.9295
1701658800,63.6,66.233,22.1795,23.509
1701662400,60.8,64.867,15.488,16.299500000000002
1701666000,45.7,62.633,4.064,4.3100000000000005
1701669600,37.2,61.9,3.681,3.8585
1701673200,35.9,61.9,4.050000000000001,4.2225
1701676800,35.666,62.433,4.5665,4.7645
1701680400,35.8,61.6,4.45,4.6530000000000005
1701684000,36.733,62.066,5.263,5.486
1701687600,38.267,61.867,6.5695,6.8955
1701691200,39.234,61.767,8.134,8.601500000000001
1701694800,37.067,62.1,8.541,8.981000000000002
1701698400,38.0,62.033,9.754,10.3535
1701702000,37.2,62.567,7.0015,7.4135
1701705600,35.834,62.5,6.5415,6.871
1701709200,34.133,63.933,6.795999999999999,7.1235
1701712800,33.267,64.6,6.948,7.282999999999999
1701716400,33.1,64.934,6.6265,6.9545
1701720000,32.433,63.667,6.208,6.593
1701723600,34.766,62.1,6.9035,7.298999999999999
1701727200,34.667,61.633,7.577,8.001
1701730800,35.566,61.1,8.807,9.325
1701734400,35.567,61.2,11.1615,11.877
1701738000,37.967,59.167,12.347,12.986
1701741600,39.034,59.133,12.763,13.276
1701745200,38.133,59.733,11.5695,12.166
1701748800,37.7,58.534,9.8735,10.3515
1701752400,39.7,57.1,10.2205,10.718
1701756000,40.867,54.9,8.676,9.1035
1701759600,40.767,55.433,8.617,9.0235
1701763200,40.466,56.167,9.614,10.1415
1701766800,39.967,55.834,7.427,7.893499999999999
1701770400,39.1,55.0,7.126,7.601
1701774000,38.8,55.467,7.8655,8.3355
1701777600,38.8,55.633,10.2345,10.826
1701781200,37.767,56.0,9.853,10.411
1701784800,35.633,57.534,7.8635,8.342500000000001
1701788400,34.2,57.7,7.202,7.513
1701792000,33.767,58.0,9.194,9.569
1701795600,32.834,59.133,9.0005,9.3835
1701799200,31.9,59.9,8.4225,8.8255
1701802800,31.534,60.233,8.319,8.681999999999999
1701806400,32.133,59.8,8.442499999999999,8.839
1701810000,32.0,59.733,9.2615,9.619
1701813600,32.533,60.0,10.786,11.2675
1701817200,35.3,59.333,11.7445,12.2665
1701820800,35.4,58.733,13.531,14.226
1701824400,35.966,58.466,15.018,15.8065
1701828000,36.967,57.567,17.2325,18.1725
1701831600,38.4,57.0,18.7865,19.8585
1701835200,41.267,56.0,18.688,19.7
1701838800,44.133,54.966,20.0075,20.8835
1701842400,44.767,54.967,20.7625,21.979
1701846000,47.267,53.6,22.434,23.6745
1701849600,49.133,52.9,26.117,27.9235
1701853200,48.733,52.434,28.567,30.4905
1701856800,49.233,51.666,30.9145,33.2125
1701860400,49.334,51.3,31.388,33.782
1701864000,49.466,50.966,32.8125,35.6245
1701867600,47.833,52.0,34.375,38.186
1701871200,47.2,52.433,32.4515,35.3875
1701874800,44.534,52.167,26.236,28.0645
1701878400,40.5,51.767,15.753,16.718
1701882000,41.133,51.867,13.1185,13.8795
1701885600,37.033,52.1,9.678,10.113499999999998
1701889200,38.6,51.6,7.2445,7.731999999999999
1701892800,37.566,51.666,5.327500000000001,5.745
1701896400,35.6,52.267,4.7365,5.1165
1701900000,33.834,51.8,3.121,3.395
1701903600,33.834,51.466,4.2925,4.672499999999999
1701907200,33.466,51.867,5.9935,6.6425
1701910800,33.4,52.433,9.2165,10.6025
1701914400,33.8,51.267,9.014,10.0855
1701918000,34.166,50.733,8.3295,9.276
1701921600,34.7,50.534,7.6515,8.1
1701925200,34.733,50.567,8.7775,9.6605
1701928800,35.067,50.7,7.089,7.928
1701932400,35.566,50.867,9.2135,10.171
1701936000,35.3,50.466,9.815,10.312
1701939600,35.8,50.0,11.7935,12.588
1701943200,36.466,49.733,10.958,11.5055
1701946800,37.367,49.867,9.589,10.259
1701950400,37.7,49.7,11.426,12.2455
1701954000,36.633,51.066,13.9015,14.886
1701957600,35.133,51.767,13.086,14.111999999999998
1701961200,34.766,52.767,13.719,14.705
1701964800,33.834,53.9,12.529,13.457
1701968400,32.867,55.6,13.0595,14.0265
1701972000,33.1,55.633,11.9065,12.897
1701975600,34.767,55.666,9.4865,10.104
1701979200,33.867,56.166,10.1815,10.8995
1701982800,33.367,56.833,9.7035,10.474
1701986400,34.267,56.9,8.4635,9.046
1701990000,35.4,57.5,9.415,10.1525
1701993600,34.867,58.2,12.286,13.268
1701997200,33.567,58.2,12.0435,12.9345
1702000800,34.867,57.666,11.6115,12.39
1702004400,35.133,57.333,10.99,11.6645
1702008000,36.267,57.6,15.9205,17.1155
1702011600,37.867,56.933,16.6715,18.3025
1702015200,39.0,56.3,18.4105,20.2485
1702018800,40.334,55.267,17.255499999999998,18.741
1702022400,42.0,54.667,18.0225,19.536
1702026000,43.234,53.9,18.1915,19.814
1702029600,44.867,53.6,19.432,20.9945
1702033200,45.966,53.834,21.433,23.4675
1702036800,44.591,53.492,22.0195,24.145
1702040400,42.942,53.567,21.7465,23.566
1702044000,41.766,54.966,25.2855,27.5455
1702047600,39.4,56.867,25.616,27.866
1702051200,37.6,58.4,22.482,24.0995
1702054800,35.1,60.8,9.7285,10.3505
1702058400,32.533,62.567,8.5185,9.0905
1702062000,31.667,64.367,7.558,8.041
1702065600,32.167,64.733,7.2545,7.74
1702069200,33.867,64.667,7.6965,8.277999999999999
1702072800,34.633,64.267,8.5195,9.1605
1702076400,36.667,63.733,10.353000000000002,11.118
1702080000,39.9,62.733,12.7475,13.6015
1702083600,40.933,62.0,14.766,15.764
1702087200,43.1,60.5,15.726,16.718
1702090800,44.666,60.267,18.533,19.7435
1702094400,44.2,60.7,19.849,21.374
