time_stamp,iaqi_value
1701259200,0.98808
1701262800,1.1051999999999997
1701266400,0.97308
1701270000,0.5592
1701273600,0.35628000000000004
1701277200,0.36156
1701280800,0.38064
1701284400,0.33276
1701288000,0.40896
1701291600,0.37979999999999997
1701295200,0.40572
1701298800,0.45708
1701302400,0.6911999999999999
1701306000,2.1050400000000002
1701309600,61.9288887755102
1701313200,106.00952040816327
1701316800,175.11622040816326
1701320400,57.90155510204082
1701324000,51.51806836734694
1701327600,1.6920000000000002
1701331200,1.4562
1701334800,1.40316
1701338400,1.3743599999999998
1701342000,1.40364
1701345600,1.635
1701349200,1.9854
1701352800,1.9705199999999998
1701356400,1.842
1701360000,1.18116
1701363600,0.70884
1701367200,0.6705599999999999
1701370800,1.57056
1701374400,1.9093200000000001
1701378000,1.38924
1701381600,1.04808
1701385200,1.23348
1701388800,2.63916
1701392400,61.66046326530612
1701396000,52.184258163265305
1701399600,1.6603199999999998
1701403200,2.28912
1701406800,1.5313199999999998
1701410400,1.30548
1701414000,1.2342
1701417600,1.2458399999999998
1701421200,1.28952
1701424800,1.2906
1701428400,1.50756
1701432000,1.6983599999999999
1701435600,1.7863200000000001
1701439200,52.25796224489796
1701442800,107.64050816326531
1701446400,57.89228265306122
1701450000,52.28720612244898
1701453600,2.50608
1701457200,2.06616
1701460800,2.5296000000000003
1701464400,2.12436
1701468000,1.62108
1701471600,52.73204591836735
1701475200,53.38706122448979
1701478800,51.47812551020408
1701482400,2.36928
1701486000,2.12076
1701489600,57.72014795918367
1701493200,55.80170204081632
1701496800,54.46789591836735
1701500400,53.41202551020408
1701504000,53.34878265306122
1701507600,53.640032653061226
1701511200,53.710170408163265
1701514800,53.8321387755102
1701518400,53.16119387755102
1701522000,51.404659183673466
1701525600,2.7923999999999998
1701529200,51.60651326530612
1701532800,2.3063999999999996
1701536400,2.54448
1701540000,51.34236734693877
1701543600,51.49167755102041
1701547200,53.9422193877551
1701550800,55.52828367346939
1701554400,56.56394489795918
1701558000,56.46527653061224
1701561600,54.26794387755102
1701565200,53.29338571428571
1701568800,53.372795918367345
1701572400,52.03280816326531
1701576000,55.009026530612246
1701579600,58.90202857142857
1701583200,240.6998673469388
1701586800,182.20079591836736
1701590400,59.9628918367347
1701594000,53.82619489795918
1701597600,1.9943999999999997
1701601200,1.11768
1701604800,0.6228
1701608400,0.42072000000000004
1701612000,0.83448
1701615600,1.01868
1701619200,1.0131599999999998
1701622800,1.28772
1701626400,1.5511200000000003
1701630000,1.69608
1701633600,1.6639199999999998
1701637200,54.332851020408164
1701640800,104.15577448979592
1701644400,102.16293163265306
1701648000,58.66308469387755
1701651600,52.95981530612245
1701655200,1.5850799999999998
1701658800,1.1692799999999999
1701662400,52.20494285714286
1701666000,59.460515306122446
1701669600,107.72274795918368
1701673200,56.79979795918367
1701676800,51.33452142857143
1701680400,1.51332
1701684000,0.9429599999999999
1701687600,0.7432799999999999
1701691200,0.6702
1701694800,0.7068
1701698400,1.17456
1701702000,1.5283200000000001
1701705600,0.97812
1701709200,0.81612
1701712800,0.9377999999999999
1701716400,0.94944
1701720000,0.9965999999999999
1701723600,0.78228
1701727200,1.3323600000000002
1701730800,1.30908
1701734400,1.04508
1701738000,2.35512
1701741600,56.68567551020408
1701745200,103.68893673469387
1701748800,101.97185102040817
1701752400,54.64335918367347
1701756000,2.7624
1701759600,2.22636
1701763200,1.1374799999999998
1701766800,0.68664
1701770400,0.5172
1701774000,0.45095999999999997
1701777600,0.46656
1701781200,0.46499999999999997
1701784800,0.738
1701788400,0.9459599999999999
1701792000,0.77796
1701795600,0.9248400000000001
1701799200,0.84156
1701802800,0.66708
1701806400,0.48492
1701810000,0.49488000000000004
1701813600,0.55488
1701817200,0.7572
1701820800,1.31064
1701824400,1.311
1701828000,0.81636
1701831600,0.7884
1701835200,52.57275
1701838800,1.7868
1701842400,0.9579599999999999
1701846000,0.90144
1701849600,0.7919999999999999
1701853200,0.8840399999999999
1701856800,0.93504
1701860400,1.06224
1701864000,1.06944
1701867600,1.06128
1701871200,1.3619999999999999
1701874800,1.7356799999999997
1701878400,1.3608
1701882000,0.8925599999999999
1701885600,0.50748
1701889200,0.43548
1701892800,1.53672
1701896400,1.077
1701900000,0.4686
1701903600,0.3504
1701907200,0.3783599999999999
1701910800,0.99768
1701914400,1.9686000000000001
1701918000,1.4442
1701921600,2.4042
1701925200,1.45428
1701928800,1.0513199999999998
1701932400,0.8881199999999999
1701936000,0.9580799999999999
1701939600,1.14924
1701943200,0.6288
1701946800,0.375
1701950400,0.32195999999999997
1701954000,0.38639999999999997
1701957600,0.6327600000000001
1701961200,0.79992
1701964800,0.5994
1701968400,0.5605199999999999
1701972000,0.48672
1701975600,0.5725199999999999
1701979200,0.45576
1701982800,0.53064
1701986400,1.20324
1701990000,1.3767599999999998
1701993600,1.3902
1701997200,2.73576
1702000800,1.11264
1702004400,0.9944399999999999
1702008000,2.45736
1702011600,1.6975200000000001
1702015200,1.5231599999999998
1702018800,1.16412
1702022400,1.0473599999999998
1702026000,0.9942
1702029600,0.9805199999999998
1702033200,1.002
1702036800,1.06032
1702040400,1.15008
1702044000,1.65312
1702047600,1.8716400000000002
1702051200,1.6163999999999998
1702054800,1.0384799999999998
1702058400,1.1622
1702062000,1.11048
1702065600,0.9589199999999999
1702069200,0.9890399999999998
1702072800,1.07952
1702076400,1.17216
1702080000,1.4165999999999999
1702083600,1.5548399999999998
1702087200,2.3406000000000002
1702090800,57.67854081632653
1702094400,102.73475204081633
