time_stamp,iaqi_value
1701140400,51.618401020408164
1701144000,51.70898571428572
1701147600,2.44224
1701151200,2.63136
1701154800,2.07792
1701158400,1.77144
1701162000,1.74312
1701165600,1.7508
1701169200,2.0307600000000003
1701172800,2.30076
1701176400,2.5691999999999995
1701180000,2.07912
1701183600,1.7389199999999998
1701187200,1.6753199999999997
1701190800,1.72044
1701194400,1.42944
1701198000,1.2821999999999998
1701201600,1.21536
1701205200,1.61172
1701208800,1.73124
1701212400,2.1584399999999997
1701216000,1.9088399999999999
1701219600,1.99884
1701223200,2.10564
1701226800,2.11788
1701230400,2.4800400000000002
1701234000,2.52024
1701237600,52.480738775510204
1701241200,51.37612857142857
1701244800,51.07584387755102
1701248400,52.5273387755102
1701252000,52.929382653061225
1701255600,54.82619285714286
1701259200,54.85258367346939
1701262800,53.93294693877551
1701266400,53.11007653061225
1701270000,52.5791693877551
1701273600,52.247501020408166
1701277200,2.3364
1701280800,2.4550799999999997
1701284400,2.21556
1701288000,2.18544
1701291600,2.27868
1701295200,2.1902399999999997
1701298800,2.61108
1701302400,52.13147653061225
1701306000,55.62528775510204
1701309600,57.42271632653061
1701313200,52.229907142857144
1701316800,51.26818775510204
1701320400,53.79861530612245
1701324000,53.48501632653061
1701327600,53.431045918367346
1701331200,53.5734612244898
1701334800,52.481927551020405
1701338400,51.982879591836735
1701342000,51.80717857142857
1701345600,52.59367244897959
1701349200,54.93865102040816
1701352800,54.54587959183674
1701356400,54.95125204081633
1701360000,53.12909693877551
1701363600,2.43384
1701367200,1.5406799999999998
1701370800,0.98172
1701374400,1.25424
1701378000,1.6229999999999998
1701381600,1.96236
1701385200,1.9827599999999999
1701388800,2.2453199999999995
1701392400,2.73
1701396000,51.18045612244898
1701399600,2.8771199999999997
1701403200,2.70912
1701406800,51.085829591836735
1701410400,51.656679591836735
1701414000,51.7869693877551
1701417600,52.035898979591835
1701421200,52.416544897959184
1701424800,52.92201224489796
1701428400,54.29718775510204
1701432000,54.54944591836735
1701435600,55.15762346938776
1701439200,56.2722193877551
1701442800,56.508785714285715
1701446400,54.5882
1701450000,55.14549795918367
1701453600,55.86922448979592
1701457200,57.52899285714285
1701460800,58.08106020408163
1701464400,57.887765306122446
1701468000,57.58415204081633
1701471600,59.21919387755102
1701475200,60.30621020408163
1701478800,61.93768571428571
1701482400,102.04738979591836
1701486000,102.17877040816326
1701489600,101.13422346938775
1701493200,61.817857142857136
1701496800,61.695888775510205
1701500400,61.720139795918364
1701504000,61.94862244897959
1701507600,101.28570714285715
1701511200,102.3808163265306
1701514800,103.51998979591836
1701518400,102.27481836734694
1701522000,60.30787448979592
1701525600,58.37991836734694
1701529200,59.73274489795918
1701532800,60.01947755102041
1701536400,101.03695714285713
1701540000,101.80046734693877
1701543600,103.95575918367348
1701547200,102.13917346938776
1701550800,101.09340816326531
1701554400,61.92960204081633
1701558000,101.48998673469387
1701561600,101.62928673469388
1701565200,105.45475714285715
1701568800,102.42548979591837
1701572400,101.99642142857142
1701576000,101.98505
1701579600,60.35756530612245
1701583200,54.096997959183675
1701586800,2.16912
1701590400,2.13372
1701594000,2.00448
1701597600,1.98
1701601200,1.50048
1701604800,1.05612
1701608400,1.3008
1701612000,1.8397199999999998
1701615600,2.3314799999999996
1701619200,2.7948
1701622800,53.77483979591837
1701626400,55.49428469387755
1701630000,54.54088673469388
1701633600,52.89086632653061
1701637200,52.68449489795918
1701640800,53.87802551020408
1701644400,54.38135306122449
1701648000,56.39418775510204
1701651600,55.729186734693876
1701655200,55.44673367346939
1701658800,55.79290510204082
1701662400,52.61102857142857
1701666000,0.97536
1701669600,0.88344
1701673200,0.9720000000000001
1701676800,1.0959599999999998
1701680400,1.068
1701684000,1.26312
1701687600,1.5766799999999999
1701691200,1.9521600000000001
1701694800,2.04984
1701698400,2.34096
1701702000,1.6803599999999999
1701705600,1.56996
1701709200,1.6310399999999998
1701712800,1.6675200000000001
1701716400,1.59036
1701720000,1.48992
1701723600,1.65684
1701727200,1.8184799999999999
1701730800,2.11368
1701734400,2.67876
1701738000,51.11745102040816
1701741600,51.31526326530612
1701745200,2.77668
1701748800,2.36964
1701752400,2.4529199999999998
1701756000,2.08224
1701759600,2.06808
1701763200,2.30736
1701766800,1.7824799999999998
1701770400,1.71024
1701774000,1.8877199999999998
1701777600,2.45628
1701781200,2.3647199999999997
1701784800,1.88724
1701788400,1.72848
1701792000,2.20656
1701795600,2.16012
1701799200,2.0214
1701802800,1.9965600000000001
1701806400,2.0262
1701810000,2.22276
1701813600,2.58864
1701817200,2.81868
1701820800,51.68045510204082
1701824400,52.3875387755102
1701828000,53.44055612244898
1701831600,54.179498979591834
1701835200,54.132661224489794
1701838800,54.76009693877551
1701842400,55.11910714285714
1701846000,55.91392244897959
1701849600,57.665226530612244
1701853200,58.830226530612244
1701856800,59.94648673469388
1701860400,60.17164081632653
1701864000,60.84900510204081
1701867600,61.591989795918366
1701871200,60.677345918367344
1701874800,57.72181224489796
1701878400,52.73703877551021
1701882000,51.48430714285714
1701885600,2.32272
1701889200,1.73868
1701892800,1.2786000000000002
1701896400,1.13676
1701900000,0.7490399999999999
1701903600,1.0302
1701907200,1.43844
1701910800,2.21196
1701914400,2.16336
1701918000,1.9990799999999997
1701921600,1.83636
1701925200,2.1066
1701928800,1.70136
1701932400,2.2112399999999997
1701936000,2.3556
1701939600,2.83044
1701943200,2.62992
1701946800,2.30136
1701950400,2.74224
1701954000,51.85663163265306
1701957600,51.46885306122449
1701961200,51.76985102040816
1701964800,51.20399387755102
1701968400,51.456252040816324
1701972000,2.85756
1701975600,2.27676
1701979200,2.4435599999999997
1701982800,2.32884
1701986400,2.03124
1701990000,2.2596
1701993600,51.088444897959185
1701997200,
1702000800,2.7867599999999997
1702004400,2.6376
1702008000,52.816686734693874
1702011600,53.17379489795918
1702015200,54.000707142857145
1702018800,53.45149285714285
1702022400,53.81620918367347
1702026000,53.896570408163264
1702029600,54.48644081632653
1702033200,55.43793673469388
1702036800,55.716823469387755
1702040400,55.58700918367347
1702044000,57.269839795918365
1702047600,57.426995918367346
1702051200,55.93674693877551
1702054800,2.33484
1702058400,2.04444
1702062000,1.81392
1702065600,1.74108
1702069200,1.84716
1702072800,2.04468
1702076400,2.4847200000000003
1702080000,51.30789285714286
1702083600,52.26771020408163
1702087200,52.7242
1702090800,54.058957142857146
1702094400,54.68472857142857
