time_stamp,iaqi_value
1700542800,52.614357142857145
1700546400,53.5210362244898
1700550000,53.290651530612244
1700553600,51.84296071428572
1700557200,2.6991
1700560800,1.41636
1700564400,0.85764
1700568000,0.8071799999999999
1700571600,0.9070799999999999
1700575200,1.1154
1700578800,1.4228399999999999
1700582400,1.4999399999999998
1700586000,1.5972
1700589600,0.9315599999999999
1700593200,0.5966400000000001
1700596800,0.5166
1700600400,0.42984
1700604000,0.28865999999999997
1700607600,0.11016
1700611200,0.09792000000000001
1700614800,0.1677
1700618400,0.17994
1700622000,0.15521999999999997
1700625600,0.02622
1700629200,0.08196
1700632800,0.25523999999999997
1700636400,1.0551
1700640000,1.7829599999999999
1700643600,2.4095999999999997
1700647200,51.7560612244898
1700650800,52.617923469387755
1700654400,52.61590255102041
1700658000,52.08154795918367
1700661600,52.01129132653061
1700665200,51.63409285714286
1700668800,0.99108
1700672400,0.73092
1700676000,0.48275999999999997
1700679600,0.37824
1700683200,0.5785199999999999
1700686800,0.3522
1700690400,0.38166
1700694000,0.79764
1700697600,0.7807799999999999
1700701200,0.6639
1700704800,0.68046
1700708400,0.6379199999999999
1700712000,0.44694
1700715600,0.19458
1700719200,0.2175
1700722800,0.26195999999999997
1700726400,0.27474
1700730000,0.2664
1700733600,0.4149
1700737200,1.74918
1700740800,1.2908400000000002
1700744400,1.73724
1700748000,1.5874799999999998
1700751600,1.47702
1700755200,1.46352
1700758800,1.3995
1700762400,1.29438
1700766000,1.03632
1700769600,0.9892199999999999
1700773200,1.1922
1700776800,2.15502
1700780400,53.93496785714286
1700784000,103.26342193877551
1700787600,106.0059668367347
1700791200,104.44188775510204
1700794800,104.49772959183673
1700798400,101.66248724489796
1700802000,57.6882887755102
1700805600,56.8215525510204
1700809200,57.213254081632655
1700812800,56.40833418367347
1700816400,57.090810204081635
1700820000,57.316677551020405
1700823600,58.40975663265306
1700827200,59.09389693877551
1700830800,60.663793877551015
1700834400,61.121234693877554
1700838000,59.04801020408163
1700841600,57.96598673469388
1700845200,57.79813163265306
1700848800,57.62445153061225
1700852400,58.12159744897959
1700856000,59.61232193877551
1700859600,59.76293979591836
1700863200,61.05537653061224
1700866800,60.06215459183673
1700870400,54.64454795918367
1700874000,51.21255306122449
1700877600,2.4627
1700881200,1.37916
1700884800,1.24044
1700888400,1.31064
1700892000,1.1680199999999998
1700895600,1.11444
1700899200,1.15716
1700902800,1.28814
1700906400,1.30194
1700910000,1.5651599999999999
1700913600,2.06424
1700917200,2.4057600000000003
1700920800,1.88676
1700924400,2.11572
1700928000,2.6004
1700931600,2.33868
1700935200,2.14212
1700938800,1.9681799999999998
1700942400,1.89024
1700946000,1.914
1700949600,2.23368
1700953200,2.39328
1700956800,51.977886734693875
1700960400,56.852698469387754
1700964000,58.947677551020405
1700967600,61.0079443877551
1700971200,61.52934132653061
1700974800,102.43462755102041
1700978400,102.13978265306122
1700982000,101.9450469387755
1700985600,61.84995408163265
1700989200,61.266978571428574
1700992800,61.24712602040816
1700996400,60.867549999999994
