time_stamp,iaqi_value
1700542800,1.6320599999999998
1700546400,1.7714999999999999
1700550000,1.6835999999999998
1700553600,1.5528000000000002
1700557200,1.35546
1700560800,0.9946199999999998
1700564400,0.6531600000000001
1700568000,0.7895399999999999
1700571600,0.69918
1700575200,0.756
1700578800,0.8740800000000001
1700582400,0.91692
1700586000,0.88032
1700589600,0.49404
1700593200,0.25056
1700596800,0.18828
1700600400,0.20106
1700604000,1.1555999999999997
1700607600,0.9613199999999998
1700611200,0.7017
1700614800,0.5016599999999999
1700618400,0.36983999999999995
1700622000,0.17759999999999995
1700625600,0.1623
1700629200,0.12852
1700632800,0.13644
1700636400,0.54672
1700640000,0.80292
1700643600,1.0186799999999998
1700647200,1.34832
1700650800,1.50102
1700654400,1.3123799999999999
1700658000,1.50246
1700661600,1.49616
1700665200,1.54974
1700668800,59.26329744897959
1700672400,102.68804795918368
1700676000,56.936863775510204
1700679600,54.442337244897956
1700683200,51.428791326530614
1700686800,1.6980600000000001
1700690400,1.8729
1700694000,52.67213163265306
1700697600,2.21538
1700701200,1.16874
1700704800,0.9269400000000001
1700708400,0.65562
1700712000,0.40326
1700715600,0.13056
1700719200,0.07056
1700722800,0.07008
1700726400,0.05598
1700730000,0.06258000000000001
1700733600,0.09281999999999999
1700737200,0.28416
1700740800,0.5656800000000001
1700744400,2.4417
1700748000,102.3534030612245
1700751600,58.69042653061224
1700755200,2.87214
1700758800,2.15862
1700762400,2.3769
1700766000,1.6508399999999999
1700769600,1.64892
1700773200,53.25154081632653
1700776800,53.35817397959184
1700780400,56.733464285714284
1700784000,194.94499438775512
1700787600,104.06490459183674
1700791200,62.01531275510204
1700794800,59.517338775510204
1700798400,53.6405081632653
1700802000,51.08713724489796
1700805600,2.3727
1700809200,2.40108
1700812800,2.70396
1700816400,51.079053571428574
1700820000,51.46279030612245
1700823600,52.05099642857143
1700827200,52.61637806122449
1700830800,52.84272091836735
1700834400,52.59367244897959
1700838000,52.38028724489796
1700841600,53.23014285714286
1700845200,52.72574540816326
1700848800,52.06050663265306
1700852400,52.16488112244898
1700856000,52.99072346938775
1700859600,54.348423979591836
1700863200,54.84842295918367
1700866800,54.60389183673469
1700870400,51.742033673469386
1700874000,1.67754
1700877600,1.19496
1700881200,0.82542
1700884800,0.70734
1700888400,0.56736
1700892000,0.5155799999999999
1700895600,0.55206
1700899200,0.55482
1700902800,0.56784
1700906400,0.61176
1700910000,0.7444799999999999
1700913600,0.9517199999999999
1700917200,0.9452999999999999
1700920800,0.81072
1700924400,0.92658
1700928000,1.1836200000000001
1700931600,1.28178
1700935200,1.19778
1700938800,1.0178399999999999
1700942400,0.95664
1700946000,1.43034
1700949600,1.94034
1700953200,2.42832
1700956800,51.66298010204082
1700960400,51.216832653061225
1700964000,52.690319897959185
1700967600,53.50296683673469
1700971200,52.51556989795918
1700974800,53.25332397959184
1700978400,53.8181112244898
1700982000,53.04671479591837
1700985600,53.21742295918367
1700989200,52.49726275510204
1700992800,52.072394387755104
1700996400,52.33737244897959
1701000000,52.018780612244896
1701003600,51.961957142857145
1701007200,106.24233010204082
1701010800,158.35571836734695
1701014400,60.68340867346939
1701018000,55.41748979591837
1701021600,52.470396428571426
1701025200,2.8103399999999996
1701028800,2.29194
1701032400,2.09136
1701036000,2.32944
1701039600,51.121730612244896
1701043200,54.868869897959186
1701046800,53.499876020408166
1701050400,52.75926887755102
1701054000,2.59146
1701057600,1.6609200000000002
1701061200,1.4834399999999999
1701064800,1.2006
1701068400,1.27548
1701072000,1.2625799999999998
1701075600,1.2723
1701079200,1.28994
1701082800,1.3132799999999998
1701086400,1.54698
1701090000,1.7017799999999998
1701093600,0.5057999999999999
1701097200,0.41274
1701100800,0.45348
1701104400,0.6183
1701108000,0.8619
1701111600,1.0293599999999998
1701115200,1.0725
1701118800,1.14384
1701122400,1.2545400000000002
1701126000,1.25082
1701129600,1.4013
1701133200,1.6917599999999997
1701136800,1.74528
1701140400,1.75758
1701144000,1.6471799999999999
1701147600,1.5458399999999999
1701151200,1.3988399999999996
1701154800,1.16016
1701158400,0.9791399999999999
1701162000,0.9181199999999999
1701165600,0.9209999999999999
1701169200,0.9379799999999999
1701172800,0.99732
1701176400,1.0542599999999998
1701180000,0.88368
1701183600,0.9097199999999999
1701187200,0.95412
1701190800,1.01244
1701194400,0.79884
1701198000,0.64572
1701201600,0.71298
1701205200,0.7871999999999999
1701208800,1.0342799999999999
1701212400,1.6150799999999998
1701216000,2.2852200000000003
1701219600,1.5655800000000002
1701223200,1.2946199999999999
1701226800,1.11558
1701230400,1.077
1701234000,1.0958400000000001
1701237600,1.1067
1701241200,1.23864
1701244800,1.2995999999999996
1701248400,1.3849799999999999
1701252000,1.48404
1701255600,1.6278
1701259200,1.8401399999999999
1701262800,1.90224
1701266400,1.9411800000000001
1701270000,1.72422
1701273600,1.4959799999999999
1701277200,0.9426599999999999
1701280800,0.8311799999999999
1701284400,0.9136199999999999
1701288000,0.83112
1701291600,0.9031799999999999
1701295200,0.92802
1701298800,1.2379200000000001
1701302400,51.64336530612245
1701306000,55.21860765306123
1701309600,57.1867443877551
1701313200,59.50307346938775
1701316800,101.40866071428572
1701320400,52.970870918367346
1701324000,1.67364
1701327600,1.6113000000000002
1701331200,1.5547199999999999
1701334800,1.67172
1701338400,1.7451
1701342000,1.9528199999999998
1701345600,2.0695200000000002
1701349200,1.8842999999999999
1701352800,1.72518
1701356400,1.7195399999999998
