time_stamp,iaqi_value
1700542800,52.25891326530612
1700546400,51.07251530612245
1700550000,51.00903469387755
1700553600,2.7445199999999996
1700557200,1.88724
1700560800,1.1147999999999998
1700564400,0.9458399999999999
1700568000,0.90648
1700571600,1.0073999999999999
1700575200,1.3597199999999998
1700578800,1.5500399999999999
1700582400,2.01096
1700586000,2.20236
1700589600,1.7663999999999997
1700593200,0.90948
1700596800,0.79164
1700600400,0.6586799999999999
1700604000,0.41832
1700607600,0.25751999999999997
1700611200,0.13463999999999998
1700614800,0.15816
1700618400,0.255
1700622000,0.0942
1700625600,0.030119999999999997
1700629200,0.17016
1700632800,0.66816
1700636400,1.43796
1700640000,2.2763999999999998
1700643600,52.887537755102045
1700647200,53.180214285714285
1700650800,52.98192653061224
1700654400,52.02829081632653
1700658000,51.16024693877551
1700661600,52.990010204081635
1700665200,2.33196
1700668800,0.7348800000000001
1700672400,0.7400399999999999
1700676000,0.43932
1700679600,0.39887999999999996
1700683200,0.37367999999999996
1700686800,0.33192
1700690400,0.42624
1700694000,0.8142
1700697600,0.85956
1700701200,0.6512399999999999
1700704800,0.6048
1700708400,0.5478000000000001
1700712000,0.37367999999999996
1700715600,0.15708000000000003
1700719200,0.19368
1700722800,0.27059999999999995
1700726400,0.2466
1700730000,0.237
1700733600,0.32711999999999997
1700737200,0.70416
1700740800,1.2124799999999998
1700744400,1.5591599999999999
1700748000,1.56096
1700751600,1.53156
1700755200,1.5522
1700758800,1.4003999999999999
1700762400,1.1823599999999999
1700766000,1.1102400000000001
1700769600,1.056
1700773200,1.49328
1700776800,51.44602857142857
1700780400,57.470029591836735
1700784000,102.83567346938776
1700787600,107.75462857142857
1700791200,107.93433775510204
1700794800,102.14343775510204
1700798400,54.976929591836736
1700802000,52.54231734693877
1700805600,52.1405112244898
1700809200,53.62029897959184
1700812800,55.61482653061224
1700816400,57.19756224489796
1700820000,58.165701020408164
1700823600,59.247724489795914
1700827200,60.62266224489796
1700830800,60.42841632653061
1700834400,59.530653061224484
1700838000,59.44506122448979
1700841600,58.93151020408163
1700845200,58.95956530612244
1700848800,58.562514285714286
1700852400,60.08747551020408
1700856000,60.775301020408165
1700859600,61.142157142857144
1700863200,102.39036020408163
1700866800,101.22945918367347
1700870400,54.415827551020406
1700874000,2.52228
1700877600,2.03448
1700881200,1.13448
1700884800,1.1562
1700888400,1.1563199999999998
1700892000,0.9805199999999998
1700895600,1.2651599999999998
1700899200,1.2758399999999999
1700902800,1.36188
1700906400,1.3481999999999998
1700910000,1.5257999999999998
1700913600,1.73424
1700917200,1.62852
1700920800,1.36236
1700924400,1.45224
1700928000,1.9491600000000002
1700931600,2.37012
1700935200,2.32824
1700938800,2.08548
1700942400,1.81932
1700946000,1.8466799999999999
1700949600,2.6707199999999998
1700953200,52.37636428571429
1700956800,52.35829489795918
1700960400,56.07821122448979
1700964000,59.94529795918367
1700967600,61.24772040816326
1700971200,60.9269887755102
1700974800,59.46336836734694
